accepted,atr_value,basin_high_index,basin_low_index,basin_width_ticks,code_sha,contract,distance_to_tpo_POC_atr,distance_to_tpo_VAH_atr,distance_to_tpo_VAL_atr,distance_to_volume_POC_atr,distance_to_volume_VAH_atr,distance_to_volume_VAL_atr,family,freeze_time,high_index,inside_tpo_value_area,inside_volume_value_area,left_valley_activity,low_index,maximum_width_ticks,minimum_width_ticks,overlaps_tpo_POC,overlaps_tpo_VAH,overlaps_tpo_VAL,overlaps_volume_POC,overlaps_volume_VAH,overlaps_volume_VAL,peak_activity_percentile,peak_price,peak_smoothed_activity,peak_to_valley_ratio,physical_zone_id,profile_id,reference_valley_activity,rejection_reason,right_valley_activity,session_date,smoothing_half_width_ticks,source_date,value_area_location,width_atr,width_points,width_ticks,year,zone_activity_density,zone_class,zone_high,zone_id,zone_low,zone_tpo,zone_tpo_density,zone_volume,zone_volume_density
false,3.362255366197398036519283592,31032,31009,24,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0,8.513630549238723721001769379,4.944597655234717270276136801,0,8.811049957072390925228905427,7.175243213987221301979657162,prior_rth,2019-05-06T16:00:00-04:00,31032,true,true,,31014,13,4,true,false,false,true,false,false,99.82332155477031802120141343,7755.625,3.622686207256426032964586974,1.204512784705194127808154765,dd2f98df8e7853cc38be,2ed6262fa9bb3ebbdd82,3.007594650100025793405632193,WIDTH_EXCEEDS_MAXIMUM,3.007594650100025793405632193,2019-05-07,2,2019-05-06,INSIDE_VALUE,1.412742187209919220078896229,4.75,19,2019,3.280731621127351146688227715490824762053,POC_BROAD_DISTRIBUTION,7758.25,2ed6262fa9bb3ebbdd82-Z0031014,7753.5,801,3.595203920604585140718301707,41892.86529194844580495408332,2.993766197288445032395337668
false,1.477396927627131822279045362,30041,30033,9,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,1.015299255027673093322968692,7.022486513941405562150533455,33.58948368716551817076821423,0,7.022486513941405562150533455,32.91261751714706944188623511,full_overnight,2019-06-13T09:30:00-04:00,30041,true,true,2.688908146431719644187945652,30033,5,4,false,false,false,true,false,false,99.2718446601941747572815534,7509.125,2.874957392492260037394609816,1.069191372828199657790912995,36de2f4248de4ccdf696,2ee666e88813903a19bb,2.688908146431719644187945652,WIDTH_EXCEEDS_MAXIMUM,,2019-06-13,2,2019-06-13,INSIDE_VALUE,1.522948882541509639984453038,2.25,9,2019,2.574228041069626148213303933310900577149,POC_BROAD_DISTRIBUTION,7510.5,2ee666e88813903a19bb-Z0030033,7508.25,430,2.467031513277910069487961454,6110.224689140011720656881947,2.686082432171459453856073651
true,2.269380712356748910994059358,26634,26625,10,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0.7711354866423568399974420822,1.156703229963535259996163123,11.18146455631417417996291019,0,2.368487566115810294277857824,9.639193583029460499968026028,full_overnight,2019-01-17T09:30:00-05:00,26630,true,true,2.214888363575390903291591892,26625,9,4,false,false,false,true,false,false,96.44268774703557312252964427,6656.875,2.208083940278095983465067758,0.9969278707635129488419668305,66a9c84bbdcdd1aa91f0,2f76272ee895569043a4,2.214888363575390903291591892,,1.248081213210641356327935253,2019-01-17,2,2019-01-17,INSIDE_VALUE,0.6609732742648772914263789276,1.5,6,2019,2.072304284537053998771146454723134279366,POC_HVN_ZONE,6657.75,2f76272ee895569043a4-Z0026625,6656.25,266,1.54134029590948651000870322,5717.959590950844820813861062,2.786175810174768672486733706
false,2.244366709800940396325340003,30866,30853,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0.5569499826126302875012252171,3.286004897414518696257228781,5.959364813955144076263109823,0,3.063224904369466581256738694,5.959364813955144076263109823,prior_rth,2019-08-29T16:00:00-04:00,30866,true,true,2.740158325127904838207371787,30853,8,4,true,false,false,true,false,false,97.33333333333333333333333333,7714.625,3.561665618276180660067336322,1.299802856504625361749720257,01374b5501493883bb0d,302741edf45ec79dd1f9,2.740158325127904838207371787,WIDTH_EXCEEDS_MAXIMUM,,2019-08-30,2,2019-08-29,INSIDE_VALUE,1.559459951315364805003430608,3.5,14,2019,3.415565788065902646121663938010223805221,POC_BROAD_DISTRIBUTION,7716.75,302741edf45ec79dd1f9-Z0030853,7713.25,933,3.49037310454908220271348763,44605.33311995392945049695621,3.342361777141123427591590943
false,0.9647502055456815330779574083,33529,33523,7,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,4.146150969449674263213079491,2.461777138110744093782765948,6.607928107560418356995845439,0,2.20264270252013945233194848,6.607928107560418356995845439,midnight,2019-11-26T09:30:00-05:00,33529,true,true,2.055453721017751561102917173,33523,3,4,false,false,false,true,false,false,93.87755102040816326530612245,8381.625,2.424502957315268179743751968,1.179546361235894442421527707,a22a7c7ccae6bf1217bc,304397837f449ea8c3d8,2.055453721017751561102917173,WIDTH_EXCEEDS_MAXIMUM,,2019-11-26,2,2019-11-26,INSIDE_VALUE,1.813941049134232490155722277,1.75,7,2019,2.354660342675252245870196020267892894357,POC_BROAD_DISTRIBUTION,8382.5,304397837f449ea8c3d8-Z0033523,8380.75,436,2.31475161167993932499051953,7339.410062064372409199995407,2.395257141799179768958924327
false,1.823695861797812391742400176,30370,30356,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0.1370842612723528452664860737,4.043985707534408935361339174,17.75241183476969346200994654,0,3.221480139900291863762422732,16.79282200586322354514454403,midnight,2019-08-16T09:30:00-04:00,30370,true,true,,30356,7,4,true,false,false,true,false,false,99.60784313725490196078431373,7590.875,1.923455963415414823123714022,,a6f4abb7ce6725865890,309dcd0720a714f85815,,WIDTH_EXCEEDS_MAXIMUM,,2019-08-16,2,2019-08-16,INSIDE_VALUE,2.056263919085292678997291106,3.75,15,2019,1.735989818430990132841508932594224922574,POC_BROAD_DISTRIBUTION,7592.75,309dcd0720a714f85815-Z0030356,7589,745,1.856765870107022430728632165,9903.017304937256919470147221,1.623069821679971536298180777
false,2.416021156256678796329286343,33775,33762,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,2.897325622282886146506255285,10.70975721093852557726419364,9.468046229960145800190084234,0,13.08970325781375348332290334,9.364570314878614152100575116,prior_rth,2019-12-12T16:00:00-05:00,33775,true,true,2.5585559392144289460309555,33762,9,4,false,false,false,true,false,false,99.56896551724137931034482759,8441.625,2.63248072949305617026044957,1.028893169442027076336104447,ccfe94c2b0b03f9c1e93,31662180667809da2f89,2.5585559392144289460309555,WIDTH_EXCEEDS_MAXIMUM,,2019-12-13,2,2019-12-12,INSIDE_VALUE,1.448662811141443073253127642,3.5,14,2019,2.401374084074588450609453370430697562505,POC_BROAD_DISTRIBUTION,8444,31662180667809da2f89-Z0033762,8440.5,601,2.578159091749565474649606153,28866.74496115352981790148833,2.236711268175384704038835958
false,2.405577084691393148609906727,26636,26618,19,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,24.42241421980328032419635876,37.98464849931105939784582607,1.195139419266969037141523939,0,23.85082580189299078469389079,18.86241779103955480358144304,prior_rth,2019-01-22T16:00:00-05:00,26636,true,true,,26618,9,4,false,false,false,true,false,false,99.08925318761384335154826958,6656.875,2.791327555083821121054734591,,800cd3c70d83e1de7540,31c34462775a5e6ff495,,WIDTH_EXCEEDS_MAXIMUM,,2019-01-23,2,2019-01-22,INSIDE_VALUE,1.9745781709628184091903439,4.75,19,2019,2.562899874185616216872167825200784323973,POC_BROAD_DISTRIBUTION,6659.25,31c34462775a5e6ff495-Z0026618,6654.5,713,2.484856756533717601203587911,42384.25371068233507435541988,2.643394130397841516217743832
true,6.569837508273943714085380162,30611,30575,37,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.0761053830281659697802336815,1.160607091179531039148563643,1.997766304489356706731134139,0,1.198659782693614024038680484,2.302187836602020585852068865,opening_hour_rth,2019-05-08T10:30:00-04:00,30600,true,true,2.298420419971329756411104884,30575,26,4,true,false,false,true,false,false,99.59016393442622950819672131,7646.375,2.887040797317748866700936266,1.256097784474853167269242145,35f2766709c72f015178,324f8c9dc7a09c9da061,2.298420419971329756411104884,,,2019-05-08,2,2019-05-08,INSIDE_VALUE,0.9893699793661576071430378594,6.5,26,2019,2.565538155478106572849145189502402892484,POC_HVN_ZONE,7650.25,324f8c9dc7a09c9da061-Z0030575,7643.75,695,2.680767649941509374308387872,36056.80546647736656775753768,2.455261658860145945693383552
true,4.169209211087516135181954888,30194,30177,18,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0.2998170484406907760376263328,3.747713105508634700470329159,5.786469034905331977526188222,0,3.927603334573049166092904959,6.146249493034160908771339821,opening_hour_rth,2019-08-28T10:30:00-04:00,30194,true,true,0.9756526293597117474640607761,30184,16,4,false,false,false,true,false,false,96.2962962962962962962962963,7547.875,2.29499666256795818300209424,1.059728327093908222718138182,f0f705e5561f7ab23cf3,326d4d661cc78853594e,2.1656462358249164683879875,,2.1656462358249164683879875,2019-08-28,2,2019-08-28,INSIDE_VALUE,0.6595975065695197072827779321,2.75,11,2019,2.057436216728093195157446788363377747756,POC_HVN_ZONE,7548.75,326d4d661cc78853594e-Z0030184,7546,157,2.01866755559788561360064765,9043.583717539090986896116452,2.096949432889990335648571618
false,2.497790520698509371596163794,31229,31216,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,3.603184464597592388928145925,1.050928802174297780104042561,8.25729773136948255796033441,0,1.251105716874164023933384002,5.855174754971087632008237127,full_overnight,2019-04-30T09:30:00-04:00,31226,false,true,1.282474497007179722303491389,31216,9,4,false,false,false,true,false,false,97.67441860465116279069767442,7805.125,1.829892715447374581103428329,1.42684530547598891398467348,c0be6d88168d5bd7275e,3272d12d00407b7aac52,1.282474497007179722303491389,WIDTH_EXCEEDS_MAXIMUM,,2019-04-30,2,2019-04-30,INSIDE_VALUE,1.100973030849264341061377921,2.75,11,2019,1.597814912741101672907624132699274817342,POC_BROAD_DISTRIBUTION,7806.75,3272d12d00407b7aac52-Z0031216,7804,592,1.700354017767684189432903614,8499.365836940836940836940836,1.501459383575654365194718642
false,1.598009941766170098651458418,29981,29972,10,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,3.754670007477308997521084914,3.676447715654865060072728978,4.928004384813968059246423949,0,5.084448968458855934143135821,4.771559801169080184349712078,full_overnight,2019-04-02T09:30:00-04:00,29981,true,true,1.556513299624405709111583036,29972,6,4,false,false,false,true,false,false,99.10714285714285714285714286,7493.875,1.76279574874443284845136359,1.132528549013878715799678128,c2965d9947e53c296b5c,32c6b59c0024d31a2568,1.556513299624405709111583036,WIDTH_EXCEEDS_MAXIMUM,,2019-04-02,2,2019-04-02,INSIDE_VALUE,1.564445836448878748967118714,2.5,10,2019,1.574900826296313592521038433707542267992,POC_BROAD_DISTRIBUTION,7495.5,32c6b59c0024d31a2568-Z0029972,7493,595,1.64950495049504950495049505,8346.04484126984126984126984,1.503670911641956442085131862
false,0.5910366831411795832496250529,33184,33180,5,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0.4229855897798530902933540568,7.825233410927282170427050051,9.517175770046694531600466278,0,9.094190180266841441307112222,10.36314694960640071218717439,midnight,2019-11-22T09:30:00-05:00,33184,true,true,,33180,2,4,true,false,false,true,false,false,99.23664122137404580152671756,8295.625,2.861061972055046550595436577,,3775ed6e22e8a51c5a40,333fa3f842ec6e2fdfb7,,WIDTH_EXCEEDS_MAXIMUM,,2019-11-22,2,2019-11-22,INSIDE_VALUE,2.114927948899265451466770284,1.25,5,2019,2.818247008814835875598641541856392807273,POC_BROAD_DISTRIBUTION,8296.25,333fa3f842ec6e2fdfb7-Z0033180,8295,380,2.854357798165137614678899082,7659.883944129156895114341923,2.782593060967845356571353913
false,2.775771498137211157488877181,31048,31029,20,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0,4.548285047408439289355270778,7.340301611164114892721872641,0,4.548285047408439289355270778,7.520431712051577834874556633,opening_hour_rth,2019-08-22T10:30:00-04:00,31048,true,true,,31030,11,4,true,false,false,true,false,false,99.64285714285714285714285714,7760.125,4.67533443436312813117425445,1.392323694970818490260523998,faff8b1a91fc87b9f47d,337c2c13cbe4f5722866,3.357936413242696257727508763,WIDTH_EXCEEDS_MAXIMUM,3.357936413242696257727508763,2019-08-22,2,2019-08-22,INSIDE_VALUE,1.711235958430897950450497916,4.75,19,2019,4.14253385951029877467829800401613961476,POC_BROAD_DISTRIBUTION,7762.25,337c2c13cbe4f5722866-Z0031030,7757.5,408,4.252214695153725898905680041,23113.20182533614281403847527,4.035682110959099379547618899
false,2.56634413813068432509035428,30785,30771,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0.4870741929843031199196548959,6.478086766691231494931410116,18.46011191410508824495492056,0,6.478086766691231494931410116,17.19371901234590013316381783,full_overnight,2019-10-10T09:30:00-04:00,30785,true,true,4.596962844150166241063256971,30771,10,4,false,false,false,true,false,false,99.81024667931688804554079696,7693.875,4.732096093491219251041864512,1.029396202214907154640134295,7bb0dc06a46f074d5b4e,33b480821e7b2249aca5,4.596962844150166241063256971,WIDTH_EXCEEDS_MAXIMUM,,2019-10-10,2,2019-10-10,INSIDE_VALUE,1.461222578952909359758964688,3.75,15,2019,4.454369089549371611614025099495082830463,POC_BROAD_DISTRIBUTION,7696.5,33b480821e7b2249aca5-Z0030771,7692.75,2074,4.668238409464625109445405429,22886.76549488946026340650703,4.250297916598565614715560588
false,2.297428418881954805917052385,26952,26942,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0,8.106890228625216388274865869,11.806679057796456082252657,0,10.82732319125112792796441817,9.086246095170544542563104699,full_overnight,2019-01-25T09:30:00-05:00,26952,true,true,3.287396349264644768653446294,26942,9,4,true,false,false,true,false,false,99.72677595628415300546448087,6736.375,3.580492495154291701720554806,1.089157532207885243527183991,80a47acba254e30b2695,34446f8e45eeece99564,3.287396349264644768653446294,WIDTH_EXCEEDS_MAXIMUM,2.94039238805595114844642827,2019-01-25,2,2019-01-25,INSIDE_VALUE,1.196990503555401077463403014,2.75,11,2019,3.268461721089043290351729607293531520059,POC_BROAD_DISTRIBUTION,6738.25,34446f8e45eeece99564-Z0026942,6735.5,754,3.494099772094201063560395038,8932.521025589712693030104533,3.057394670737049915972934188
false,0.4715302906853854738939290729,33339,33337,3,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,18.82169645368886621599806912,15.11037602620092076495619634,0,69.18961654102526876585205691,33.13678953114237009858814986,midnight,2019-12-06T09:30:00-05:00,33339,true,true,,33337,1,4,true,false,false,true,false,false,99.60474308300395256916996047,8334.625,5.203399344432754489730425154,,56bb7e6f2afe10cecd8d,34522fd25bc87478ab69,,BASIN_TOO_NARROW,,2019-12-06,2,2019-12-06,INSIDE_VALUE,1.590565897494833764732231193,0.75,3,2019,5.219029146169197486103932443464026891168,POC_HVN_ZONE,8335,34522fd25bc87478ab69-Z0033337,8334.25,245,6.255424361691391664143707741,3961.144389189242130418601007,4.354343311282351203958680077
false,2.290412572845295536861519238,29523,29505,19,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.2183012815804046769740373865,8.459174661240681232743948728,2.346738776989350277470901905,0,8.786626583611288248205004808,1.582684291457933908061771052,opening_hour_rth,2019-03-27T10:30:00-04:00,29523,true,true,,29505,9,4,true,false,false,true,false,false,98.85057471264367816091954023,7378.625,1.84099741840863241309750096,,8c07d6449b96c35ef0cb,346f255e63f5bc4ec9e5,,WIDTH_EXCEEDS_MAXIMUM,,2019-03-27,2,2019-03-27,INSIDE_VALUE,2.073862175013844431253355172,4.75,19,2019,1.660815490815152712428227447015591295692,POC_BROAD_DISTRIBUTION,7381,346f255e63f5bc4ec9e5-Z0029505,7376.25,283,1.631015865655327746679474015,20976.30748007556932042057901,1.691159572763145876329541954
false,2.094506800910630647732388141,26211,26200,12,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,1.312958257669242215576989386,4.714713743448642501390098248,5.908312159511589970096452235,0,5.550232634692705729484546039,6.743831050755653198190900026,opening_hour_rth,2019-01-10T10:30:00-05:00,26211,true,true,1.884692823997719193549887713,26200,8,4,false,false,false,true,false,false,97.45762711864406779661016949,6551.875,2.2221906219740427749798172,1.102147204008939219521646415,fa8682b3c476596e226b,347ed91c8ab55051a882,2.016237589580655674882754128,WIDTH_EXCEEDS_MAXIMUM,2.016237589580655674882754128,2019-01-10,2,2019-01-10,INSIDE_VALUE,1.432318099275536962447624784,3,12,2019,2.051657106793354651007168144064777067925,POC_BROAD_DISTRIBUTION,6553,347ed91c8ab55051a882-Z0026200,6550,179,2.105462519936204146730462521,10281.54852080480017195653905,1.999226699121303296537954606
false,1.884340158430184540403427764,26293,26281,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,12.07319172083700801135782118,13.86426961348865205699881663,0.7296984007099290556315166646,0,10.01676895519993521821445603,3.913836876535074025659953019,full_overnight,2019-01-15T09:30:00-05:00,26293,true,true,2.4012908869800058133103103,26281,7,4,false,false,true,true,false,false,99.6124031007751937984496124,6571.625,2.825392105429897817194906041,1.1766138458066047931033676,0dabd6ae68bee1c51e19,348abe9d63f012ac5cc4,2.4012908869800058133103103,WIDTH_EXCEEDS_MAXIMUM,,2019-01-15,2,2019-01-15,INSIDE_VALUE,1.724741674405286858765403025,3.25,13,2019,2.498200492455434532930206729372089880876,POC_BROAD_DISTRIBUTION,6573.5,348abe9d63f012ac5cc4-Z0026281,6570.25,801,2.113089090890499902861992454,14713.05940203587262410791823,2.953498613669187693412417789
true,4.8909512448761942135480442,30990,30977,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,1.635673634731254791055810675,4.625889498224329955954714565,2.939101062407723452678409806,0,4.574774697138978243734220481,5.341496713419253927041631735,full_overnight,2019-05-07T09:30:00-04:00,30990,true,true,2.53863244663700597260017899,30977,19,4,false,false,false,true,false,false,98.28850855745721271393643032,7745.625,2.950437489475897840137306996,1.162215307452018498247389807,5ff1f34e35e65e6829f9,34aa83b1a7d8bf751b58,2.53863244663700597260017899,,2.368776843101553755664018096,2019-05-07,2,2019-05-07,INSIDE_VALUE,0.7156072151949239710869171702,3.5,14,2019,2.683361769602836316786665143774584655324,POC_HVN_ZONE,7747.75,34aa83b1a7d8bf751b58-Z0030977,7744.25,731,2.678831266575872697297684754,12785.57107923208851608156709,2.687899934724062245862937255
false,1.824066856882174825166891436,28095,28082,14,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,2.741127596905278257761372805,0.7538100891489515208843775213,13.08888427522270368081055514,0,2.124373887601590649765063924,12.2665459961511202034821433,prior_rth,2019-02-05T16:00:00-05:00,28094,false,true,1.401094974403075629884220202,28085,7,4,false,true,false,true,false,false,99.22178988326848249027237354,7022.125,2.301429208945372255136512006,1.642593293809990448649239195,0b19e22d2f50218b1df3,355fb27aefede6e5d1af,1.401094974403075629884220202,WIDTH_EXCEEDS_MAXIMUM,,2019-02-06,2,2019-02-05,INSIDE_VALUE,1.370563798452639128880686402,2.5,10,2019,2.061682096475153757436498633627528166699,POC_BROAD_DISTRIBUTION,7023.75,355fb27aefede6e5d1af-Z0028085,7021.25,386,2.011394971613949716139497161,24867.33064770738751086038744,2.113226455724677469476999043
false,0.9922078651608671582534244171,30370,30364,7,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.5039266645189662445486734193,3.905431650021988395252218999,3.65346831776250527297788229,0,3.65346831776250527297788229,4.409358314540954639800892419,midnight,2019-04-08T09:30:00-04:00,30369,true,true,,30364,3,4,true,false,false,true,false,false,95.65217391304347826086956522,7591.875,2.702917151682037423533592849,,ec691d50ebcf69b026c2,35ab1703f7bfb17a00e2,,WIDTH_EXCEEDS_MAXIMUM,,2019-04-08,2,2019-04-08,INSIDE_VALUE,1.511779993556898733646020258,1.5,6,2019,2.618954270208192913718872824301481391469,POC_BROAD_DISTRIBUTION,7592.5,35ab1703f7bfb17a00e2-Z0030364,7591,576,2.664521319388576025744167337,9163.584992784992784992784993,2.574166481436010968474694109
false,1.947917092360764146443676192,31194,31180,15,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,0,4.55614873692802162128763173,4.941175390752924856889403425,0,5.326202044577828092491175121,5.197859826636193680623917889,prior_rth,2019-07-08T16:00:00-04:00,31194,true,true,1.712915199261896417780236929,31180,7,4,true,false,false,true,false,false,98.77300613496932515337423313,7796.875,2.031790256265828371341640408,1.186159278136674123516171653,cefdd955364e52307e7d,3615b7fa5c79f0a6da11,1.712915199261896417780236929,WIDTH_EXCEEDS_MAXIMUM,1.553814611112765592084672553,2019-07-09,2,2019-07-08,INSIDE_VALUE,1.925133269124516178008858477,3.75,15,2019,1.828549646069008503557323018152449887733,POC_BROAD_DISTRIBUTION,7798.75,3615b7fa5c79f0a6da11-Z0031180,7795,781,1.97460834496665115557623701,41077.87460427326219718253654,1.693294681277955242509497007
false,1.010074151292970263544609373,28944,28936,9,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,22.02808573164488981939777137,2.351312521917151160497514922,32.54711543495846080057086444,0,7.053937565751453481492544765,25.36942457857978883694687152,midnight,2019-06-05T09:30:00-04:00,28944,true,true,,28936,4,4,false,false,false,true,false,false,99.61685823754789272030651341,7235.125,2.116489294777366570194433353,,a9d8d2189b709e2e98c1,381393f2be79d49b829e,,WIDTH_EXCEEDS_MAXIMUM,,2019-06-05,2,2019-06-05,INSIDE_VALUE,2.227559231289932678366066768,2.25,9,2019,2.020108980140360427772305900073827639134,POC_BROAD_DISTRIBUTION,7236.25,381393f2be79d49b829e-Z0028936,7234,353,2.002543035993740219092331769,6996.639959449501853222593471,2.03782900956166191691562762
false,2.169768435291274818917314836,31533,31521,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQZ9,0,9.966501331787052718067837995,4.320737571583982392225941327,0,10.54259967466491703703129684,5.01205558303741957498209194,prior_rth,2019-10-11T16:00:00-04:00,31533,true,true,2.266640220873883018331483311,31521,8,4,true,false,false,true,false,false,99.68354430379746835443037975,7881.625,2.647383589306585478195562154,1.16797697531631651434494668,5cc048f6f1bf4d1c08c1,38d15c020c2f68fe82c5,2.266640220873883018331483311,WIDTH_EXCEEDS_MAXIMUM,2.202209590172099416370568978,2019-10-14,2,2019-10-11,INSIDE_VALUE,1.497855691482447229304992993,3.25,13,2019,2.422461029738383033450613485731356714932,POC_BROAD_DISTRIBUTION,7883.5,38d15c020c2f68fe82c5-Z0031521,7880.25,719,2.478688238438628454229078255,34301.65840126281995780273631,2.367509293664825203285553116
false,1.419540187919966040031782581,30281,30272,10,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQU9,1.232793558711608205858699607,8.893724959276602056552047165,22.63056747063452206469184279,0,7.132591303974304619611047726,23.15890756722521129577414262,midnight,2019-08-28T09:30:00-04:00,30281,true,true,,30272,5,4,false,false,false,true,false,false,97.02970297029702970297029703,7569.375,2.169383439484118469486120444,1.122115649546983325040792246,e607005112e9859c29ec,38d449454bc9651ef4c0,1.933297553028455220873039119,WIDTH_EXCEEDS_MAXIMUM,1.933297553028455220873039119,2019-08-28,2,2019-08-28,INSIDE_VALUE,1.761133655302297436940999439,2.5,10,2019,2.142685089784792352526579163412039933623,POC_BROAD_DISTRIBUTION,7570.5,38d449454bc9651ef4c0-Z0030272,7568,544,2.387139753801593048515568429,7850.343765988205848155755771,1.923263766469724908222314401
false,1.050284064444567781733018045,30278,30270,9,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0,5.117663098927921911659787763,2.499323839011310701043152163,0,4.641601415306719873365854018,2.975385522632512739337085909,midnight,2019-04-04T09:30:00-04:00,30278,true,true,,30270,4,4,true,false,false,true,false,false,98.9130434782608695652173913,7568.625,2.940531509825287621864100647,,c4971729614586fdc675,39775f059b922efc7973,,WIDTH_EXCEEDS_MAXIMUM,,2019-04-04,2,2019-04-04,INSIDE_VALUE,2.142277576295409172322701854,2.25,9,2019,2.750422428176655150827098420987349351013,POC_BROAD_DISTRIBUTION,7569.75,39775f059b922efc7973-Z0030270,7567.5,861,2.693186454508363933088535292,14884.6244116994116994116994,2.808874788729810359647843572
false,1.646937241649733186359893815,28969,28957,13,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,6.223673702182239168041775382,0.3794922989135511687830350843,17.98793496850232540031586299,0,5.388790644572426596719098197,16.31816885328270025767050862,full_overnight,2019-03-13T09:30:00-04:00,28969,false,true,,28959,6,4,false,true,false,true,false,false,99.58333333333333333333333333,7240.875,2.098750582122899410354781438,,4b8aa5367e05586fc9ba,39e6c9cd67ff6c09891a,,WIDTH_EXCEEDS_MAXIMUM,,2019-03-13,2,2019-03-13,INSIDE_VALUE,1.669766115219625142645354371,2.75,11,2019,1.906519715533579279887305379077458247644,POC_BROAD_DISTRIBUTION,7242.5,39e6c9cd67ff6c09891a-Z0028959,7239.75,435,1.906953805687982903172776591,5788.536141636141636141636143,1.906085724193452954828767928
true,2.827258645292341723371639558,31443,31433,11,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,1.237948288115711487728878065,3.492782670040757411806477398,2.254834381925045924077599333,0,3.846482180930960694014728274,2.166409504202495103525536614,full_overnight,2019-04-25T09:30:00-04:00,31443,true,true,1.112383634151107063232437389,31433,11,4,false,false,false,true,false,false,95.76271186440677966101694915,7859.875,1.58712454184223038745609401,1.205533518330196213892054127,ece48ba96f39016900c6,39f39263a8a004be5deb,1.316532902412022531268456192,,1.316532902412022531268456192,2019-04-25,2,2019-04-25,INSIDE_VALUE,0.9726736549480590260726899083,2.75,11,2019,1.366855351220638867403694654104200573202,POC_HVN_ZONE,7861,39f39263a8a004be5deb-Z0031433,7858.25,529,1.441017590839835634147467566,9379.183243792449325256675701,1.296509885123359828380917483
false,2.44356854093911423741419855,28634,28617,18,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQM9,0.1023093871980852224677750306,5.575861602295644624493739169,7.008193023068837739042589597,0,5.268933440701388957090414077,7.315121184663093406445914689,prior_rth,2019-05-31T16:00:00-04:00,28634,true,true,,28617,9,4,true,false,false,true,false,false,99.57446808510638297872340426,7156.625,1.998333513964505175507666944,1.191707091520266498918337053,fbbcdd655b7e4d563807,3a16bf3e2255a790ad8f,1.67686634424170577787981268,WIDTH_EXCEEDS_MAXIMUM,1.67686634424170577787981268,2019-06-03,2,2019-05-31,INSIDE_VALUE,1.841568969565534004419950551,4.5,18,2019,1.85526593816561066582240969444315955892,POC_BROAD_DISTRIBUTION,7158.75,3a16bf3e2255a790ad8f-Z0028617,7154.25,1027,1.977297678153009225122482754,47564.01150351978840328671255,1.740765560667982693604998784
true,2.094506800910630647732388141,26404,26400,5,72e6777d760308a8b761fa05fa8dc2be7bb649b0,NQH9,0.5967992080314737343531769935,11.51822471500744307301631597,11.04078534858226408553377438,0,14.26350107195222225104093014,12.47310344785780104798139916,prior_rth,2019-01-10T16:00:00-05:00,26404,true,true,2.25783123816724869079017206,26400,8,4,false,false,false,true,false,false,98.65168539325842696629213483,6600.625,2.254264118553009249565644238,0.998420112383096009282424046,c097259a69605056a490,3a671e7bbc1d0e4c6d99,2.25783123816724869079017206,,2.17694822701227038713002217,2019-01-11,2,2019-01-10,INSIDE_VALUE,0.5967992080314737343531769935,1.25,5,2019,2.217230283856668528041243510988982858542,POC_HVN_ZONE,6601.25,3a671e7bbc1d0e4c6d99-Z0026400,6600,203,2.297139224411951684678957407,9175.238521639279143653891265,2.140101078509773707468888516
