bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,tpo_POC,tpo_VAH,tpo_VAL,tpo_value_area_bin_count,tpo_value_area_tpo_share,year
0.1,true,NQM9,prior_rth,true,43d86dd7f2fbb2de5105,R01,2019-05-13,7553.75,7606,7473,266,0.704787683979022162070715615,2019
0.1,true,NQM9,prior_rth,true,43d86dd7f2fbb2de5105,R02,2019-05-13,7553.75,7606,7473,266,0.704787683979022162070715615,2019
0.05,true,NQU9,full_overnight,true,43ef81bd2c4de8f4210b,R03,2019-06-20,7759.375,7820,7749.5,282,0.7002986012887002986012887003,2019
0.1,true,NQM9,midnight,true,443c242695413e64ed42,R04,2019-04-11,7640.625,7647.5,7636.25,45,0.7039170506912442396313364055,2019
0.05,true,NQU9,opening_hour_rth,true,444f1ec66d29193b7116,R05,2019-07-31,7973.875,7984,7971.25,51,0.7002854424357754519505233111,2019
0.1,true,NQM9,prior_rth,true,44a0cec16a703b2b3c6e,R01,2019-05-17,7618.375,7624.75,7582,171,0.7023205778392500384201629015,2019
0.1,true,NQM9,prior_rth,true,44a0cec16a703b2b3c6e,R02,2019-05-17,7618.375,7624.75,7582,171,0.7023205778392500384201629015,2019
0.1,true,NQM9,prior_rth,true,44a29b7568b1791dca90,R01,2019-03-20,7395.375,7402.5,7378.5,96,0.7016737171234136472319293728,2019
0.1,true,NQM9,prior_rth,true,44a29b7568b1791dca90,R02,2019-03-20,7395.375,7402.5,7378.5,96,0.7016737171234136472319293728,2019
0.05,true,NQU9,prior_rth,true,44a53f9e899f51e62e2a,R01,2019-06-21,7745.125,7771.25,7730.25,164,0.7008090614886731391585760518,2019
0.05,true,NQU9,prior_rth,true,44a53f9e899f51e62e2a,R02,2019-06-21,7745.125,7771.25,7730.25,164,0.7008090614886731391585760518,2019
0.1,true,NQZ9,full_overnight,true,44ab6d79bca9dbcc9be8,R03,2019-10-09,7697.625,7712,7634.75,309,0.7025286485462638507434416138,2019
0.2,true,NQZ9,midnight,true,44c83a4c6325fdcfc634,R04,2019-10-09,7697.625,7712,7645.75,265,0.7014175257731958762886597938,2019
0.2,true,NQH0,opening_hour_rth,true,44d95e0c9a37d8fef337,R05,2019-12-19,8630.875,8632.75,8627.5,21,0.7157142857142857142857142857,2019
0.05,true,NQU9,full_overnight,true,44e734a6e6e7530a333d,R03,2019-08-01,7868.875,7893.25,7856.5,147,0.7010950385291334324726240368,2019
0.2,true,NQZ9,prior_rth,true,451c3b2b14d41158d7a8,R01,2019-12-05,8305.25,8312.5,8299.5,26,0.7270663033605812897366030881,2019
0.2,true,NQZ9,prior_rth,true,451c3b2b14d41158d7a8,R02,2019-12-05,8305.25,8312.5,8299.5,26,0.7270663033605812897366030881,2019
0.05,true,NQU9,prior_rth,true,451da585684727f5c98b,R01,2019-08-02,7995.875,8013.75,7826,751,0.7018101761252446183953033268,2019
0.05,true,NQU9,prior_rth,true,451da585684727f5c98b,R02,2019-08-02,7995.875,8013.75,7826,751,0.7018101761252446183953033268,2019
0.1,true,NQZ9,midnight,true,453b12cf6ca4fe2402ef,R04,2019-09-24,7876.125,7878.75,7867.75,44,0.7056971986150456405413912496,2019
0.1,true,NQU9,prior_rth,true,45508d972761efd77b3d,R01,2019-07-09,7796.875,7805.75,7787.25,74,0.706142391810144253140995812,2019
0.1,true,NQU9,prior_rth,true,45508d972761efd77b3d,R02,2019-07-09,7796.875,7805.75,7787.25,74,0.706142391810144253140995812,2019
0.1,true,NQU9,prior_rth,true,45d8866b8936ae20abbd,R01,2019-06-21,7745.125,7771.25,7730.25,164,0.7008090614886731391585760518,2019
0.1,true,NQU9,prior_rth,true,45d8866b8936ae20abbd,R02,2019-06-21,7745.125,7771.25,7730.25,164,0.7008090614886731391585760518,2019
0.05,true,NQM9,prior_rth,true,45eda4d070b1b85831d3,R01,2019-04-22,7699.875,7713,7687.75,101,0.7060837503292072688964972347,2019
0.05,true,NQM9,prior_rth,true,45eda4d070b1b85831d3,R02,2019-04-22,7699.875,7713,7687.75,101,0.7060837503292072688964972347,2019
0.05,true,NQH9,opening_hour_rth,true,4607d405fa90a19aebe5,R05,2019-01-16,6725.125,6732.25,6710,89,0.7028571428571428571428571429,2019
0.05,true,NQM9,prior_rth,true,460e2c758fc909b73b65,R01,2019-05-01,7796.625,7801.5,7777.5,96,0.7053966975432944019331453886,2019
0.05,true,NQM9,prior_rth,true,460e2c758fc909b73b65,R02,2019-05-01,7796.625,7801.5,7777.5,96,0.7053966975432944019331453886,2019
0.05,true,NQU9,prior_rth,true,4622db4fecd2669ace77,R01,2019-09-04,7612.125,7645.25,7602.25,172,0.7001965119135347580447064603,2019
0.05,true,NQU9,prior_rth,true,4622db4fecd2669ace77,R02,2019-09-04,7612.125,7645.25,7602.25,172,0.7001965119135347580447064603,2019
0.05,true,NQH9,opening_hour_rth,true,462a1433a6ff2b05692f,R05,2019-01-29,6676.625,6695.25,6670.75,98,0.7044623262618873445501097293,2019
0.2,true,NQM9,opening_hour_rth,true,4646256092b5a8809aed,R05,2019-06-12,7496.25,7504,7485.5,37,0.7146496815286624203821656051,2019
0.1,true,NQU9,prior_rth,true,464c57a519de958cd91c,R01,2019-06-28,7691.125,7695.25,7684.25,44,0.7056934931506849315068493151,2019
0.1,true,NQU9,prior_rth,true,464c57a519de958cd91c,R02,2019-06-28,7691.125,7695.25,7684.25,44,0.7056934931506849315068493151,2019
0.05,true,NQZ9,full_overnight,true,46649d3077464ad7f582,R03,2019-11-13,8246.375,8260.25,8237.5,91,0.7000419815281276238455079765,2019
0.2,true,NQU9,full_overnight,true,46738acf88dc44e9d391,R03,2019-08-13,7583.25,7591.5,7544.5,94,0.7113436306261418369041687427,2019
0.2,true,NQZ9,opening_hour_rth,true,467dc68e3e398fb04a66,R05,2019-11-04,8220.375,8227.25,8212.5,59,0.7083734359961501443695861405,2019
0.05,true,NQM9,midnight,true,46a0bcf63700512c01b3,R04,2019-04-08,7591.375,7595.75,7588.25,30,0.7059533386967015285599356396,2019
0.05,true,NQH9,midnight,true,46c08a9990f079bec2b0,R04,2019-03-07,7096.125,7102.75,7084,75,0.7026683608640406607369758577,2019
0.05,true,NQU9,prior_rth,true,46dd4ed0790c0baea7fd,R01,2019-06-24,7764.375,7775.75,7750.25,102,0.7010387157695939565627950897,2019
0.05,true,NQU9,prior_rth,true,46dd4ed0790c0baea7fd,R02,2019-06-24,7764.375,7775.75,7750.25,102,0.7010387157695939565627950897,2019
0.05,true,NQZ9,prior_rth,true,46eb6b07a1e637597901,R01,2019-11-12,8235.625,8251.25,8231.75,78,0.7021902582543314808761033017,2019
0.05,true,NQZ9,prior_rth,true,46eb6b07a1e637597901,R02,2019-11-12,8235.625,8251.25,8231.75,78,0.7021902582543314808761033017,2019
0.05,true,NQU9,opening_hour_rth,true,46ef6fea083f8ee98473,R05,2019-07-23,7937.875,7949.5,7919.75,119,0.7022526934378060724779627816,2019
0.05,true,NQH9,prior_rth,true,46ff8bb717d23d451b08,R01,2019-03-01,7110.875,7118.25,7093.5,99,0.705433122408902465633864281,2019
0.05,true,NQH9,prior_rth,true,46ff8bb717d23d451b08,R02,2019-03-01,7110.875,7118.25,7093.5,99,0.705433122408902465633864281,2019
0.2,true,NQM9,full_overnight,true,4710358bd4658fa30368,R03,2019-05-10,7587.75,7598.5,7540,117,0.7021086689724422626352783666,2019
0.2,true,NQZ9,prior_rth,true,4724ee0cc0da64233d7c,R01,2019-09-25,7729.875,7795,7701.75,373,0.7013816202637638685367385388,2019
0.2,true,NQZ9,prior_rth,true,4724ee0cc0da64233d7c,R02,2019-09-25,7729.875,7795,7701.75,373,0.7013816202637638685367385388,2019
0.05,true,NQM9,midnight,true,4740de60153b171e7823,R04,2019-03-11,7072.625,7075.25,7059.75,62,0.7011764705882352941176470588,2019
0.1,true,NQH9,opening_hour_rth,true,474303763caeb1305083,R05,2019-02-20,7090.875,7094,7084,40,0.706986444212721584984358707,2019
0.05,true,NQH0,opening_hour_rth,true,475ef88734d74e04ed9f,R05,2019-12-20,8693.875,8701.25,8689.5,47,0.7,2019
0.1,true,NQH9,full_overnight,true,47621231317e4df573d0,R03,2019-01-29,6668.875,6689.75,6664.75,100,0.7038934426229508196721311475,2019
0.1,true,NQZ9,prior_rth,true,47a256ad0fb471b646b1,R01,2019-09-24,7850.625,7856.75,7830.25,106,0.7051831644583008573655494934,2019
0.1,true,NQZ9,prior_rth,true,47a256ad0fb471b646b1,R02,2019-09-24,7850.625,7856.75,7830.25,106,0.7051831644583008573655494934,2019
0.05,true,NQM9,opening_hour_rth,true,47a446369c8218734fd0,R05,2019-06-03,7062.625,7080.75,7033.75,188,0.7003303445021236432279377065,2019
0.2,true,NQZ9,prior_rth,true,47b1728898fe622da1c4,R01,2019-09-27,7771.25,7794,7757,74,0.7027799428422967004416731619,2019
0.2,true,NQZ9,prior_rth,true,47b1728898fe622da1c4,R02,2019-09-27,7771.25,7794,7757,74,0.7027799428422967004416731619,2019
0.1,true,NQU9,full_overnight,true,47b72d16ec3b6d07846c,R03,2019-06-21,7743.375,7758.5,7738.5,80,0.7000843644544431946006749156,2019
0.1,true,NQH9,midnight,true,47bd99afada962223153,R04,2019-02-28,7092.375,7101.5,7084.25,69,0.7048156956004756242568370987,2019
0.1,true,NQZ9,full_overnight,true,47dba4cd1872369bbe96,R03,2019-12-09,8386.875,8393.75,8385.5,33,0.7019953355791655869396216636,2019
0.2,true,NQM9,opening_hour_rth,true,47dbe61bba6370bae674,R05,2019-04-09,7605.75,7614,7599,30,0.7058823529411764705882352941,2019
0.05,true,NQH9,midnight,true,47e845e56d0c5e7c0906,R04,2019-01-03,6198.375,6226.25,6192,137,0.7005861664712778429073856975,2019
0.05,true,NQM9,prior_rth,true,480d245710ac50d70f47,R01,2019-04-08,7599.125,7602.5,7593.75,35,0.7023692003948667324777887463,2019
0.05,true,NQM9,prior_rth,true,480d245710ac50d70f47,R02,2019-04-08,7599.125,7602.5,7593.75,35,0.7023692003948667324777887463,2019
0.2,true,NQH9,prior_rth,true,4824c6e8b7732f0d008a,R01,2019-02-05,6944.625,6957.75,6919,155,0.7005382131324004305705059203,2019
0.2,true,NQH9,prior_rth,true,4824c6e8b7732f0d008a,R02,2019-02-05,6944.625,6957.75,6919,155,0.7005382131324004305705059203,2019
0.05,true,NQM9,midnight,true,484977c86909d81d0b84,R04,2019-06-03,7094.125,7106.5,7079.5,108,0.7020212544280058345488643467,2019
0.1,true,NQM9,opening_hour_rth,true,484d1f995cb8c162ba13,R05,2019-05-10,7558.75,7587.5,7533,109,0.7041420118343195266272189349,2019
0.05,true,NQM9,full_overnight,true,487915a6d38acd625932,R03,2019-06-10,7444.125,7460,7434.75,101,0.7022295376327996408798443813,2019
0.2,true,NQU9,full_overnight,true,48b96d111b27eb2200d1,R03,2019-06-26,7638.25,7669.5,7621.5,96,0.702538339502908514013749339,2019
0.1,true,NQZ9,full_overnight,true,48d91ffde19d61fc3daa,R03,2019-10-11,7780.75,7837,7767,140,0.7052301255230125523012552301,2019
0.05,true,NQH9,full_overnight,true,48f335df09b0a85b00ad,R03,2019-02-04,6883.875,6888.75,6873,63,0.7056795499909272364362184721,2019
0.1,true,NQH9,prior_rth,true,490062fa68a8a8f50827,R01,2019-01-31,6722.125,6798.25,6694.5,415,0.7018410417602155365963179165,2019
0.1,true,NQH9,prior_rth,true,490062fa68a8a8f50827,R02,2019-01-31,6722.125,6798.25,6694.5,415,0.7018410417602155365963179165,2019
0.2,true,NQM9,midnight,true,49034bb6e3a994ed758c,R04,2019-05-02,7768.125,7776.75,7760.75,64,0.7054144998470480269195472622,2019
0.05,true,NQH9,full_overnight,true,4918b26f101564a003b4,R03,2019-01-24,6673.375,6692.5,6662.75,119,0.7038331876638781370957672618,2019
0.1,true,NQZ9,prior_rth,true,49367fc5cf5429479fab,R01,2019-09-25,7729.875,7795,7701.75,373,0.7013816202637638685367385388,2019
0.1,true,NQZ9,prior_rth,true,49367fc5cf5429479fab,R02,2019-09-25,7729.875,7795,7701.75,373,0.7013816202637638685367385388,2019
0.1,true,NQM9,opening_hour_rth,true,493d56a0a7f36f82752b,R05,2019-04-25,7854.375,7864.25,7814.25,200,0.7024221453287197231833910035,2019
0.1,true,NQM9,full_overnight,true,494a44b7de577e0b4d89,R03,2019-05-10,7587.875,7599,7539.75,237,0.7008175027936246544727401047,2019
0.2,true,NQH9,prior_rth,true,49a894fdfb793be237c7,R01,2019-03-05,7133.375,7148,7080.25,271,0.7012203482791718085835732895,2019
0.2,true,NQH9,prior_rth,true,49a894fdfb793be237c7,R02,2019-03-05,7133.375,7148,7080.25,271,0.7012203482791718085835732895,2019
0.1,true,NQZ9,opening_hour_rth,true,49cc24eaac7a68c6e1ab,R05,2019-10-24,7951.875,7957.5,7929.5,112,0.7041467304625199362041467305,2019
0.2,true,NQH9,prior_rth,true,49de048dfb042cb62802,R01,2019-01-18,6688.25,6708.5,6644,129,0.701950659781985083189902467,2019
0.2,true,NQH9,prior_rth,true,49de048dfb042cb62802,R02,2019-01-18,6688.25,6708.5,6644,129,0.701950659781985083189902467,2019
0.05,true,NQU9,prior_rth,true,4a15fa024dc696097a42,R01,2019-07-22,7920.375,7961.25,7892.25,276,0.7005694400506168933881683012,2019
0.05,true,NQU9,prior_rth,true,4a15fa024dc696097a42,R02,2019-07-22,7920.375,7961.25,7892.25,276,0.7005694400506168933881683012,2019
0.05,true,NQU9,opening_hour_rth,true,4abbecb6c91995f6a6df,R05,2019-06-20,7787.375,7794.25,7779,61,0.7046594982078853046594982079,2019
0.2,true,NQU9,opening_hour_rth,true,4aea509e3eb799ed17af,R05,2019-07-12,7933.125,7943.25,7929.5,55,0.7046843177189409368635437882,2019
0.05,true,NQH9,midnight,true,4b1bd0427df7c9a47db3,R04,2019-02-25,7118.125,7133.75,7106.75,108,0.7057780928748670684154555122,2019
0.2,true,NQZ9,prior_rth,true,4b4bd73fd3f675e1e7f1,R01,2019-11-07,8194.875,8200.5,8181.25,77,0.7020655590480466995958688819,2019
0.2,true,NQZ9,prior_rth,true,4b4bd73fd3f675e1e7f1,R02,2019-11-07,8194.875,8200.5,8181.25,77,0.7020655590480466995958688819,2019
0.2,true,NQU9,full_overnight,true,4b63c36c303cba504ca5,R03,2019-07-26,8017.125,8019.75,8003.25,22,0.7011331444759206798866855524,2019
0.2,true,NQZ9,full_overnight,true,4b75c578f71da551079e,R03,2019-10-15,7877.25,7891,7862.5,57,0.7042920847268673355629877369,2019
0.1,true,NQM9,prior_rth,true,4b8d63512ebc254a573d,R01,2019-05-09,7646.625,7672.5,7637.25,47,0.7079672826416237503786731294,2019
0.1,true,NQM9,prior_rth,true,4b8d63512ebc254a573d,R02,2019-05-09,7646.625,7672.5,7637.25,47,0.7079672826416237503786731294,2019
0.05,true,NQU9,opening_hour_rth,true,4b9672c8eed796bf7679,R05,2019-07-16,7977.125,7984,7975.25,35,0.7087126137841352405721716515,2019
0.2,true,NQH9,full_overnight,true,4bae4935aa8beec644c9,R03,2019-01-16,6684.75,6689,6677,24,0.7179752066115702479338842975,2019
0.05,true,NQH9,midnight,true,4bce709b3424bfc254c8,R04,2019-03-08,6986.875,6999,6972,108,0.7002765369070410550946607105,2019
0.1,true,NQU9,full_overnight,true,4bd2aaed8c513c7bc98d,R03,2019-09-11,7828.125,7836,7809.5,106,0.701078775715002508780732564,2019
0.05,true,NQZ9,opening_hour_rth,true,4bd2ba528b7241dd5dc6,R05,2019-12-05,8313.625,8321.25,8287.25,136,0.701516360734237829209896249,2019
0.05,true,NQZ9,opening_hour_rth,true,4bd8249b8f71363a8bb3,R05,2019-10-24,7951.875,7957.5,7929.5,112,0.7041467304625199362041467305,2019
0.05,true,NQM9,prior_rth,true,4bdd12df9afd80a6b3ba,R01,2019-05-22,7465.125,7471.75,7447.25,98,0.7012516469038208168642951252,2019
0.05,true,NQM9,prior_rth,true,4bdd12df9afd80a6b3ba,R02,2019-05-22,7465.125,7471.75,7447.25,98,0.7012516469038208168642951252,2019
0.05,true,NQH9,full_overnight,true,4be9377fbf4a1d8c527b,R03,2019-01-28,6756.875,6773.5,6744,118,0.7009042102288782141847979655,2019
0.1,true,NQZ9,prior_rth,true,4c24a5122a0006a82b50,R01,2019-09-17,7875.375,7880.25,7861.75,74,0.7044483985765124555160142349,2019
0.1,true,NQZ9,prior_rth,true,4c24a5122a0006a82b50,R02,2019-09-17,7875.375,7880.25,7861.75,74,0.7044483985765124555160142349,2019
0.1,true,NQH9,opening_hour_rth,true,4c25c3c65bf7ccace2fe,R05,2019-03-01,7151.875,7156,7138.75,69,0.7012765957446808510638297872,2019
0.05,true,NQM9,midnight,true,4c2ee0fa60797ebbb006,R04,2019-04-17,7696.875,7706.25,7690.75,62,0.7036839295248264815803523759,2019
0.05,true,NQM9,opening_hour_rth,true,4c44d4ce366a648890d4,R05,2019-05-01,7838.625,7847.5,7836.5,44,0.7114870881567230632235084595,2019
0.05,true,NQU9,full_overnight,true,4c49d07997cbf325f00d,R03,2019-08-09,7678.625,7700,7675.25,99,0.7001198322348711803475134811,2019
0.2,true,NQM9,midnight,true,4c778b5521cb0e286929,R04,2019-06-06,7253.625,7263.5,7231.75,127,0.7051416579223504721930745016,2019
0.05,true,NQU9,opening_hour_rth,true,4c8c023704b0669b1f5e,R05,2019-08-22,7760.125,7772.75,7739.75,132,0.7008486562942008486562942008,2019
0.2,true,NQU9,opening_hour_rth,true,4c8d5656646a130308e4,R05,2019-06-18,7699.25,7712,7679,66,0.7006937561942517343904856293,2019
0.05,true,NQH0,full_overnight,true,4d1e514f3cb04c2adf7a,R03,2019-12-20,8670.375,8679.5,8667,50,0.7121026894865525672371638142,2019
0.1,true,NQH9,prior_rth,true,4d24e972c72090945abc,R01,2019-01-29,6683.75,6693,6665,56,0.7040844679077521533759377605,2019
0.1,true,NQH9,prior_rth,true,4d24e972c72090945abc,R02,2019-01-29,6683.75,6693,6665,56,0.7040844679077521533759377605,2019
0.05,true,NQM9,prior_rth,true,4d279dca821faf8842bd,R01,2019-03-14,7301.125,7318.5,7285.5,132,0.7000830220008302200083022001,2019
0.05,true,NQM9,prior_rth,true,4d279dca821faf8842bd,R02,2019-03-14,7301.125,7318.5,7285.5,132,0.7000830220008302200083022001,2019
0.2,true,NQH9,opening_hour_rth,true,4d478cf04e93e10bce88,R05,2019-02-28,7097.25,7111,7089,44,0.7013996889580093312597200622,2019
0.1,true,NQM9,prior_rth,true,4d478d1d74489a9f276a,R01,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.1,true,NQM9,prior_rth,true,4d478d1d74489a9f276a,R02,2019-04-03,7510.375,7518.75,7498.5,81,0.7035175879396984924623115578,2019
0.05,true,NQH9,prior_rth,true,4d48be33ffa49773813b,R01,2019-01-11,6599.375,6624.75,6577.5,189,0.7005721551176096630642085188,2019
0.05,true,NQH9,prior_rth,true,4d48be33ffa49773813b,R02,2019-01-11,6599.375,6624.75,6577.5,189,0.7005721551176096630642085188,2019
0.2,true,NQM9,full_overnight,true,4d75bec1205068b31645,R03,2019-05-14,7362.25,7391,7348.5,85,0.7031499202551834130781499203,2019
0.1,true,NQZ9,opening_hour_rth,true,4d86b971d643c226175c,R05,2019-10-23,7877.375,7884.75,7866,75,0.7088803088803088803088803089,2019
0.05,true,NQH9,opening_hour_rth,true,4d945c074244226fe76e,R05,2019-02-11,6937.125,6944.25,6927,69,0.700115340253748558246828143,2019
0.1,true,NQM9,midnight,true,4daca5cf363ee92c581a,R04,2019-03-13,7240.875,7249.75,7222.5,109,0.7056810403832991101984941821,2019
0.2,true,NQZ9,opening_hour_rth,true,4dca03d637f1482e99f7,R05,2019-11-21,8271.25,8280.5,8263.5,34,0.7020134228187919463087248322,2019
0.05,true,NQH9,midnight,true,4dd505690365e54496ca,R04,2019-02-22,7061.875,7078.75,7046.25,130,0.7003811199061858692465552624,2019
0.1,true,NQH9,opening_hour_rth,true,4ddaaf94fb032d69c1ff,R05,2019-03-07,7040.375,7063.25,7025,153,0.7025703794369645042839657283,2019
0.2,true,NQM9,opening_hour_rth,true,4defdcb1ec9d887ae5e0,R05,2019-05-08,7646.875,7653.75,7632.5,17,0.7174721189591078066914498141,2019
0.2,true,NQH9,full_overnight,true,4e0710a6e76d195706f7,R03,2019-01-17,6655.25,6659.5,6631.5,56,0.7057963955187530443253774963,2019
0.2,true,NQZ9,opening_hour_rth,true,4e18af468aede8669c2d,R05,2019-09-23,7831.75,7839.5,7821,37,0.7102040816326530612244897959,2019
0.1,true,NQU9,opening_hour_rth,true,4e3f71d20fe93a563633,R05,2019-08-01,7917.375,7948.75,7909,159,0.7004490057729313662604233483,2019
0.05,true,NQU9,midnight,true,4e54b1016c301b6d6812,R04,2019-08-08,7586.375,7602.5,7579.75,91,0.7024849808847624249044238121,2019
0.1,true,NQM9,midnight,true,4e7aa9b3ffa5b541b251,R04,2019-03-26,7362.375,7388.75,7356.5,129,0.7041686404547607768829938418,2019
0.05,true,NQM9,full_overnight,true,4ec3c9b494ecfda72540,R03,2019-06-11,7540.875,7561.5,7505.25,225,0.7003569415743002066503851212,2019
0.1,true,NQH9,prior_rth,true,4eca7754ef41c5460a5f,R01,2019-02-26,7132.125,7154,7116.5,150,0.7040338756407399153108981502,2019
0.1,true,NQH9,prior_rth,true,4eca7754ef41c5460a5f,R02,2019-02-26,7132.125,7154,7116.5,150,0.7040338756407399153108981502,2019
0.2,true,NQM9,opening_hour_rth,true,4ee1ce25528440b95053,R05,2019-05-07,7695.375,7724.25,7682.25,56,0.7008310249307479224376731302,2019
0.1,true,NQU9,prior_rth,true,4ef128db4680c21eb6b5,R01,2019-09-13,7949.625,7959,7930,116,0.7023650156180276662204373048,2019
0.1,true,NQU9,prior_rth,true,4ef128db4680c21eb6b5,R02,2019-09-13,7949.625,7959,7930,116,0.7023650156180276662204373048,2019
0.1,true,NQM9,prior_rth,true,4f0120e6f0a3258872ac,R01,2019-05-14,7345.25,7379,7334,90,0.7037331215250198570293884035,2019
0.1,true,NQM9,prior_rth,true,4f0120e6f0a3258872ac,R02,2019-05-14,7345.25,7379,7334,90,0.7037331215250198570293884035,2019
0.1,true,NQH9,opening_hour_rth,true,4f16280beef89729af21,R05,2019-02-04,6906.125,6908.75,6877.75,124,0.7018413597733711048158640227,2019
0.2,true,NQM9,prior_rth,true,4f226bfd4f6192591e5a,R01,2019-03-14,7301.25,7318.5,7286.5,64,0.7,2019
0.2,true,NQM9,prior_rth,true,4f226bfd4f6192591e5a,R02,2019-03-14,7301.25,7318.5,7286.5,64,0.7,2019
0.1,true,NQM9,opening_hour_rth,true,4f28322f0d5a957a4122,R05,2019-05-23,7316.875,7328.5,7308.25,81,0.702717692734331669439822518,2019
0.05,true,NQH9,prior_rth,true,4f536fcf4008de85660a,R01,2019-02-07,7003.125,7015.75,6990.25,102,0.7021048876204067070995362112,2019
0.05,true,NQH9,prior_rth,true,4f536fcf4008de85660a,R02,2019-02-07,7003.125,7015.75,6990.25,102,0.7021048876204067070995362112,2019
0.1,true,NQM9,prior_rth,true,4f56c029ef8e175d8d6e,R01,2019-06-12,7509.625,7552.5,7493.25,237,0.7000414307416102748239193482,2019
0.1,true,NQM9,prior_rth,true,4f56c029ef8e175d8d6e,R02,2019-06-12,7509.625,7552.5,7493.25,237,0.7000414307416102748239193482,2019
0.05,true,NQZ9,midnight,true,4f5ef7f81e7264d12ad1,R04,2019-11-19,8368.125,8372.75,8349.75,92,0.7055322128851540616246498599,2019
0.05,true,NQM9,opening_hour_rth,true,4f7f54d6a6ed02818e3a,R05,2019-06-11,7569.125,7577,7559.75,69,0.7041942604856512141280353201,2019
0.2,true,NQH9,opening_hour_rth,true,4f8ffb97a4dee98ade69,R05,2019-01-03,6220.875,6269.25,6188.25,108,0.7023675310033821871476888388,2019
0.1,true,NQU9,midnight,true,4f905173b70f67c78ec0,R04,2019-07-08,7822.875,7829.75,7814,63,0.7070534698521046643913538111,2019
0.2,true,NQU9,midnight,true,4fc9462db1943d021584,R04,2019-08-16,7590.625,7598.25,7558.5,159,0.7013634364462688755314470019,2019
0.2,true,NQZ9,midnight,true,500b5b7c135610556db9,R04,2019-11-12,8255.375,8265.25,8253.75,46,0.7012609117361784675072744908,2019
0.1,true,NQU9,prior_rth,true,501ef37c13fcb6895dc7,R01,2019-06-18,7562.625,7570.5,7555.25,61,0.7057858983368470367767627079,2019
0.1,true,NQU9,prior_rth,true,501ef37c13fcb6895dc7,R02,2019-06-18,7562.625,7570.5,7555.25,61,0.7057858983368470367767627079,2019
0.2,true,NQM9,opening_hour_rth,true,50219ca7c906159bab9b,R05,2019-04-03,7566.625,7570.25,7558,49,0.7061611374407582938388625592,2019
0.05,true,NQZ9,opening_hour_rth,true,5022e85d986607f4c41e,R05,2019-10-17,7977.625,7987.25,7973.5,55,0.7008821170809943865276663994,2019
0.05,true,NQZ9,prior_rth,true,502cd77ef1189f54008a,R01,2019-09-27,7790.375,7797,7760.75,145,0.7008476893628657369428493301,2019
0.05,true,NQZ9,prior_rth,true,502cd77ef1189f54008a,R02,2019-09-27,7790.375,7797,7760.75,145,0.7008476893628657369428493301,2019
0.1,true,NQZ9,opening_hour_rth,true,50326a5c8d11642c3611,R05,2019-10-14,7855.625,7862.75,7844.75,72,0.7029950083194675540765391015,2019
0.1,true,NQM9,opening_hour_rth,true,5037890a05d77e83dd3a,R05,2019-05-28,7360.875,7367.25,7342,101,0.7018763029881862404447533009,2019
0.2,true,NQU9,midnight,true,504072d6891308234181,R04,2019-07-02,7778.875,7787.75,7767.25,82,0.7020676691729323308270676692,2019
0.05,true,NQH9,full_overnight,true,5063493beca6f98665c4,R03,2019-02-20,7069.125,7075,7063.5,46,0.707957342083675143560295324,2019
0.05,true,NQU9,midnight,true,50bf35ad69200c9cb972,R04,2019-07-02,7778.875,7787.75,7767.25,82,0.7020676691729323308270676692,2019
0.05,true,NQZ9,opening_hour_rth,true,50d9ebf1960ffb2ec6de,R05,2019-11-07,8253.125,8260,8241.75,73,0.7044673539518900343642611684,2019
0.1,true,NQM9,midnight,true,50db157166c156bac75b,R04,2019-03-15,7293.625,7303,7287.75,61,0.7026652821045344409830391139,2019
0.2,true,NQM9,opening_hour_rth,true,50e33e0fb3a79afb9d7a,R05,2019-03-13,7269.25,7275.5,7265,21,0.7020484171322160148975791434,2019
0.1,true,NQU9,prior_rth,true,510ab98f82b44ae07a84,R01,2019-08-15,7509.25,7563,7494,138,0.7010800508259212198221092757,2019
0.1,true,NQU9,prior_rth,true,510ab98f82b44ae07a84,R02,2019-08-15,7509.25,7563,7494,138,0.7010800508259212198221092757,2019
0.05,true,NQZ9,prior_rth,true,51286bc273cd6c3e44ff,R01,2019-12-06,8293.125,8308,8284,96,0.7035398230088495575221238938,2019
0.05,true,NQZ9,prior_rth,true,51286bc273cd6c3e44ff,R02,2019-12-06,8293.125,8308,8284,96,0.7035398230088495575221238938,2019
0.2,true,NQZ9,opening_hour_rth,true,512ef4fdef0e94d48c02,R05,2019-10-18,7947.75,7954.5,7935.5,38,0.7013422818791946308724832215,2019
0.2,true,NQH9,midnight,true,515e2e41e7a054f85c5d,R04,2019-02-28,7092.375,7101.5,7084.25,69,0.7048156956004756242568370987,2019
0.2,true,NQU9,full_overnight,true,516c76b05ee9fd814959,R03,2019-08-23,7748.75,7762,7702.5,119,0.7000416319733555370524562864,2019
0.2,true,NQZ9,prior_rth,true,518a582296e28df87eea,R01,2019-12-09,8401.25,8404.5,8385,39,0.7163724893487522824102251978,2019
0.2,true,NQZ9,prior_rth,true,518a582296e28df87eea,R02,2019-12-09,8401.25,8404.5,8385,39,0.7163724893487522824102251978,2019
