anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,2,100,2,15,POC,0,0,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,5,83.33,6,15,POC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,6,54.55,11,15,POC,11,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,19,65.52,29,15,POC,27,93.1,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,22,53.66,41,15,POC,40,97.56,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,3,15,POC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,4,57.14,7,15,POC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,18,62.07,29,15,POC,28,96.55,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,20,48.78,41,15,POC,38,92.68,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,3,42.86,7,15,POC,7,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,16,50,32,15,POC,29,90.62,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,24,44.44,54,15,POC,47,87.04,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,2,28.57,7,15,POC,7,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,22,47.83,46,15,POC,39,84.78,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,104,57.14,182,15,POC,151,82.97,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,59.09,22,15,POC,14,63.64,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,78.57,14,15,POC,11,78.57,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,54.55,11,15,POC,10,90.91,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,65,20,15,POC,13,65,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,25,59.52,42,15,POC,34,80.95,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,36,49.32,73,15,POC,69,94.52,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,24,66.67,36,15,POC,25,69.44,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,59.09,22,15,POC,14,63.64,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,78.57,14,15,POC,11,78.57,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,22,66.67,33,15,POC,28,84.85,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,83.33,6,15,POC,4,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,100,4,15,POC,3,75,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,59.09,22,15,POC,20,90.91,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,16,51.61,31,15,POC,28,90.32,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,15,POC,3,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,15,POC,1,50,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,75,4,15,POC,3,75,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,40.91,22,15,POC,21,95.45,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,22,55,40,15,POC,38,95,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,60,5,15,POC,5,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,15,POC,1,50,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,75,4,15,POC,4,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,14,48.28,29,15,POC,28,96.55,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,20,47.62,42,15,POC,32,76.19,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,15,POC,1,50,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,40,10,15,POC,7,70,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,15,50,30,15,POC,24,80,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,100,48.78,205,15,POC,181,88.29,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,56.52,23,15,POC,15,65.22,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,35.29,17,15,POC,13,76.47,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,POC,1,25,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,7,50,14,15,POC,12,85.71,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,34,52.31,65,15,POC,60,92.31,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,37,45.12,82,15,POC,80,97.56,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,19,47.5,40,15,POC,28,70,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,56.52,23,15,POC,15,65.22,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,35.29,17,15,POC,13,76.47,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,48.48,33,15,POC,30,90.91,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,50,4,15,POC,3,75,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,66.67,9,15,POC,8,88.89,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,8,40,20,15,POC,19,95,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,42.11,38,15,POC,37,97.37,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,42.86,7,15,POC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,42.86,28,15,POC,27,96.43,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,20,46.51,43,15,POC,43,100,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,37.5,8,15,POC,8,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,17,50,34,15,POC,34,100,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,29,56.86,51,15,POC,43,84.31,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,100,3,15,POC,0,0,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,57.14,7,15,POC,6,85.71,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,22,53.66,41,15,POC,37,90.24,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,131,52.61,249,15,POC,208,83.53,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,19,54.29,35,15,POC,28,80,ETH_EVENING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,13,65,20,15,POC,13,65,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,9,56.25,16,15,POC,11,68.75,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,12,50,24,15,POC,19,79.17,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,33,57.89,57,15,POC,48,84.21,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,45,46.39,97,15,POC,89,91.75,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,32,58.18,55,15,POC,41,74.55,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,19,54.29,35,15,POC,28,80,ETH_EVENING,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,13,65,20,15,POC,13,65,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,25,58.14,43,15,POC,35,81.4,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,TREATED,2,50,4,15,POC,1,25,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,5,71.43,7,15,POC,6,85.71,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,3,42.86,7,15,POC,6,85.71,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,15,60,25,15,POC,22,88,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,20,40.82,49,15,POC,43,87.76,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,3,75,4,15,POC,3,75,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,25,4,15,POC,3,75,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,4,57.14,7,15,POC,6,85.71,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,12,35.29,34,15,POC,31,91.18,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,TREATED,25,50,50,15,POC,45,90,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,TREATED,2,50,4,15,POC,3,75,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,50,2,15,POC,1,50,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,4,66.67,6,15,POC,5,83.33,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,18,47.37,38,15,POC,36,94.74,RTH_OPEN,3atr,false
R05,APPROACH_FROM_ABOVE,TREATED,29,55.77,52,15,POC,44,84.62,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,TREATED,2,50,4,15,POC,4,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,5,45.45,11,15,POC,9,81.82,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,22,59.46,37,15,POC,31,83.78,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,112,46.28,242,15,POC,210,86.78,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,8,38.1,21,15,POC,18,85.71,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,11,47.83,23,15,POC,14,60.87,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,1,20,5,15,POC,4,80,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,7,36.84,19,15,POC,15,78.95,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,38,49.35,77,15,POC,66,85.71,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,47,48.45,97,15,POC,93,95.88,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,19,43.18,44,15,POC,32,72.73,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,8,38.1,21,15,POC,18,85.71,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,11,47.83,23,15,POC,14,60.87,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,31,60.78,51,15,POC,44,86.27,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,0,0,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,2,33.33,6,15,POC,3,50,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,9,69.23,13,15,POC,12,92.31,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,20,64.52,31,15,POC,29,93.55,RTH_OPEN,3atr,false
R03,APPROACH_FROM_BELOW,TREATED,19,39.58,48,15,POC,46,95.83,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,TREATED,0,0,3,15,POC,3,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,33.33,3,15,POC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,4,40,10,15,POC,9,90,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,14,43.75,32,15,POC,31,96.88,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,15,34.88,43,15,POC,42,97.67,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,0,0,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,2,28.57,7,15,POC,7,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,13,38.24,34,15,POC,33,97.06,RTH_OPEN,3atr,false
R05,APPROACH_FROM_BELOW,TREATED,28,50,56,15,POC,46,82.14,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_BELOW,TREATED,1,100,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,4,50,8,15,POC,7,87.5,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,23,48.94,47,15,POC,38,80.85,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,60,40.82,147,30,NONPOC,124,84.35,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,25,20,30,NONPOC,17,85,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,10,50,20,30,NONPOC,14,70,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,33.33,6,30,NONPOC,4,66.67,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,18.18,11,30,NONPOC,10,90.91,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,15,38.46,39,30,NONPOC,32,82.05,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,26,50.98,51,30,NONPOC,47,92.16,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,15,37.5,40,30,NONPOC,31,77.5,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,25,20,30,NONPOC,17,85,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,10,50,20,30,NONPOC,14,70,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,15,38.46,39,30,NONPOC,37,94.87,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,37.5,8,30,NONPOC,7,87.5,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,12,46.15,26,30,NONPOC,25,96.15,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,14,43.75,32,30,NONPOC,27,84.38,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,33.33,3,30,NONPOC,2,66.67,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,50,4,30,NONPOC,3,75,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,3,30,NONPOC,3,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,50,22,30,NONPOC,19,86.36,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,66.67,6,30,NONPOC,6,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,NONPOC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,100,3,30,NONPOC,3,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,12,40,30,30,NONPOC,23,76.67,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,100,1,30,NONPOC,0,0,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,3,30,NONPOC,3,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,42.31,26,30,NONPOC,20,76.92,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,68,54.84,124,30,NONPOC,107,86.29,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,9,52.94,17,30,NONPOC,17,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,7,63.64,11,30,NONPOC,5,45.45,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,3,30,10,30,NONPOC,10,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,10,62.5,16,30,NONPOC,13,81.25,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,15,55.56,27,30,NONPOC,22,81.48,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,24,55.81,43,30,NONPOC,40,93.02,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,16,57.14,28,30,NONPOC,22,78.57,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,9,52.94,17,30,NONPOC,17,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,7,63.64,11,30,NONPOC,5,45.45,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,19,54.29,35,30,NONPOC,28,80,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,3,30,NONPOC,3,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,3,75,4,30,NONPOC,2,50,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,3,60,5,30,NONPOC,3,60,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,13,56.52,23,30,NONPOC,20,86.96,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,12,36.36,33,30,NONPOC,33,100,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,3,42.86,7,30,NONPOC,7,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,33.33,3,30,NONPOC,3,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,7,30,NONPOC,7,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,8,50,16,30,NONPOC,16,100,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,4,66.67,6,30,NONPOC,6,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,30,NONPOC,1,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,3,75,4,30,NONPOC,4,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,17,77.27,22,30,NONPOC,18,81.82,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,5,62.5,8,30,NONPOC,7,87.5,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,12,85.71,14,30,NONPOC,11,78.57,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,49,38.28,128,30,NONPOC,108,84.38,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,26.32,19,30,NONPOC,17,89.47,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,46.15,13,30,NONPOC,8,61.54,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,20,5,30,NONPOC,4,80,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,66.67,9,30,NONPOC,8,88.89,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,41.94,31,30,NONPOC,26,83.87,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,18,35.29,51,30,NONPOC,45,88.24,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,34.38,32,30,NONPOC,25,78.12,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,26.32,19,30,NONPOC,17,89.47,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,46.15,13,30,NONPOC,8,61.54,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,13,37.14,35,30,NONPOC,30,85.71,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,80,5,30,NONPOC,4,80,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,14.29,7,30,NONPOC,7,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,34.78,23,30,NONPOC,19,82.61,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,14,45.16,31,30,NONPOC,29,93.55,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,80,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,10,40,25,30,NONPOC,23,92,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,5,30,NONPOC,5,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,3,30,NONPOC,3,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,44,25,30,NONPOC,19,76,ALL_SESSIONS,3atr,true
