anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,25,4,30,NONPOC,3,75,RTH_OPEN,5atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,8,66.67,12,30,NONPOC,5,41.67,ALL_SESSIONS,5atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,7,63.64,11,30,NONPOC,4,36.36,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,29,42.65,68,30,NONPOC,52,76.47,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,4,57.14,7,30,NONPOC,5,71.43,ETH_EVENING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,4,66.67,6,30,NONPOC,4,66.67,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,2,25,8,30,NONPOC,6,75,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,8,47.06,17,30,NONPOC,12,70.59,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,10,34.48,29,30,NONPOC,24,82.76,RTH_OPEN,5atr,true
R01,APPROACH_FROM_ABOVE,TREATED,8,61.54,13,30,NONPOC,9,69.23,ALL_SESSIONS,5atr,true
R01,APPROACH_FROM_ABOVE,TREATED,4,57.14,7,30,NONPOC,5,71.43,ETH_EVENING,5atr,true
R01,APPROACH_FROM_ABOVE,TREATED,4,66.67,6,30,NONPOC,4,66.67,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,9,56.25,16,30,NONPOC,10,62.5,ALL_SESSIONS,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,2,66.67,3,30,NONPOC,1,33.33,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,3,50,6,30,NONPOC,5,83.33,RTH_MORNING,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,4,57.14,7,30,NONPOC,4,57.14,RTH_OPEN,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,9,31.03,29,30,NONPOC,24,82.76,ALL_SESSIONS,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,100,1,30,NONPOC,1,100,RTH_AFTERNOON,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,2,33.33,6,30,NONPOC,3,50,RTH_MORNING,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,6,28.57,21,30,NONPOC,19,90.48,RTH_OPEN,5atr,true
R04,APPROACH_FROM_ABOVE,TREATED,0,0,1,30,NONPOC,1,100,ALL_SESSIONS,5atr,true
R04,APPROACH_FROM_ABOVE,TREATED,0,0,1,30,NONPOC,1,100,RTH_OPEN,5atr,true
R05,APPROACH_FROM_ABOVE,TREATED,3,33.33,9,30,NONPOC,8,88.89,ALL_SESSIONS,5atr,true
R05,APPROACH_FROM_ABOVE,TREATED,0,0,4,30,NONPOC,4,100,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_ABOVE,TREATED,3,60,5,30,NONPOC,4,80,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,37,51.39,72,30,NONPOC,47,65.28,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,4,36.36,11,30,NONPOC,8,72.73,ETH_EVENING,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,50,6,30,NONPOC,4,66.67,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,75,4,30,NONPOC,2,50,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,13,61.9,21,30,NONPOC,12,57.14,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,14,46.67,30,30,NONPOC,21,70,RTH_OPEN,5atr,false
R01,APPROACH_FROM_BELOW,TREATED,7,41.18,17,30,NONPOC,12,70.59,ALL_SESSIONS,5atr,true
R01,APPROACH_FROM_BELOW,TREATED,4,36.36,11,30,NONPOC,8,72.73,ETH_EVENING,5atr,true
R01,APPROACH_FROM_BELOW,TREATED,3,50,6,30,NONPOC,4,66.67,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,9,56.25,16,30,NONPOC,10,62.5,ALL_SESSIONS,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,4,80,5,30,NONPOC,2,40,RTH_MORNING,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,5,50,10,30,NONPOC,7,70,RTH_OPEN,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,9,52.94,17,30,NONPOC,12,70.59,ALL_SESSIONS,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,2,66.67,3,30,NONPOC,2,66.67,RTH_MORNING,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,7,50,14,30,NONPOC,10,71.43,RTH_OPEN,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,3,37.5,8,30,NONPOC,6,75,ALL_SESSIONS,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,0,0,1,30,NONPOC,1,100,RTH_MORNING,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,2,33.33,6,30,NONPOC,4,66.67,RTH_OPEN,5atr,true
R05,APPROACH_FROM_BELOW,TREATED,9,64.29,14,30,NONPOC,7,50,ALL_SESSIONS,5atr,true
R05,APPROACH_FROM_BELOW,TREATED,2,100,2,30,NONPOC,0,0,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_BELOW,TREATED,7,58.33,12,30,NONPOC,7,58.33,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,157,53.04,296,30,POC,215,72.64,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,20,60.61,33,30,POC,17,51.52,ETH_EVENING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,57.14,14,30,POC,7,50,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,4,50,8,30,POC,5,62.5,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,68.75,16,30,POC,10,62.5,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,50,55.56,90,30,POC,61,67.78,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,64,47.41,135,30,POC,115,85.19,RTH_OPEN,5atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,28,59.57,47,30,POC,24,51.06,ALL_SESSIONS,5atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,20,60.61,33,30,POC,17,51.52,ETH_EVENING,5atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,57.14,14,30,POC,7,50,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,26,46.43,56,30,POC,42,75,ALL_SESSIONS,5atr,false
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,25,4,30,POC,2,50,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,POC,1,50,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,7,70,10,30,POC,5,50,RTH_MORNING,5atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,17,42.5,40,30,POC,34,85,RTH_OPEN,5atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,25,49.02,51,30,POC,39,76.47,ALL_SESSIONS,5atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,66.67,3,30,POC,2,66.67,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,60,5,30,POC,3,60,RTH_MORNING,5atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,20,46.51,43,30,POC,34,79.07,RTH_OPEN,5atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,33,54.1,61,30,POC,54,88.52,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,30,POC,3,75,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,60,5,30,POC,4,80,RTH_MORNING,5atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,27,51.92,52,30,POC,47,90.38,RTH_OPEN,5atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,45,55.56,81,30,POC,56,69.14,ALL_SESSIONS,5atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,30,POC,3,75,RTH_AFTERNOON,5atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,71.43,7,30,POC,4,57.14,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,37,52.86,70,30,POC,49,70,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,102,51.52,198,30,POC,138,69.7,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,22,47.83,46,30,POC,30,65.22,ETH_EVENING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,5,38.46,13,30,POC,7,53.85,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,4,30,POC,4,100,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,6,40,15,30,POC,13,86.67,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,29,52.73,55,30,POC,36,65.45,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,40,61.54,65,30,POC,48,73.85,RTH_OPEN,5atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,27,45.76,59,30,POC,37,62.71,ALL_SESSIONS,5atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,22,47.83,46,30,POC,30,65.22,ETH_EVENING,5atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,5,38.46,13,30,POC,7,53.85,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,23,57.5,40,30,POC,27,67.5,ALL_SESSIONS,5atr,false
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,30,POC,1,100,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,1,33.33,3,30,POC,2,66.67,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,9,64.29,14,30,POC,8,57.14,RTH_MORNING,5atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,13,59.09,22,30,POC,16,72.73,RTH_OPEN,5atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,15,57.69,26,30,POC,21,80.77,ALL_SESSIONS,5atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,2,40,5,30,POC,5,100,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,20,5,30,POC,5,100,RTH_MORNING,5atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,12,75,16,30,POC,11,68.75,RTH_OPEN,5atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,18,54.55,33,30,POC,27,81.82,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,3,30,POC,3,100,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,3,100,3,30,POC,3,100,RTH_MORNING,5atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,15,55.56,27,30,POC,21,77.78,RTH_OPEN,5atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,19,47.5,40,30,POC,26,65,ALL_SESSIONS,5atr,false
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,3,30,POC,3,100,RTH_AFTERNOON,5atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,3,75,4,30,POC,3,75,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,16,48.48,33,30,POC,20,60.61,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,86,53.09,162,30,POC,128,79.01,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,42.86,14,30,POC,9,64.29,ETH_EVENING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,42.86,7,30,POC,4,57.14,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,30,POC,1,50,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,7,63.64,11,30,POC,9,81.82,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,28,54.9,51,30,POC,39,76.47,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,41,53.25,77,30,POC,66,85.71,RTH_OPEN,5atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,42.86,21,30,POC,13,61.9,ALL_SESSIONS,5atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,42.86,14,30,POC,9,64.29,ETH_EVENING,5atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,3,42.86,7,30,POC,4,57.14,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,18,58.06,31,30,POC,23,74.19,ALL_SESSIONS,5atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,POC,0,0,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,30,POC,2,100,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,5,50,10,30,POC,7,70,RTH_MORNING,5atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,61.11,18,30,POC,14,77.78,RTH_OPEN,5atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,42.31,26,30,POC,22,84.62,ALL_SESSIONS,5atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,POC,0,0,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,33.33,3,30,POC,2,66.67,RTH_MORNING,5atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,40.91,22,30,POC,20,90.91,RTH_OPEN,5atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,24,57.14,42,30,POC,36,85.71,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,50,2,30,POC,2,100,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,30,POC,2,66.67,RTH_MORNING,5atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,21,56.76,37,30,POC,32,86.49,RTH_OPEN,5atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,24,57.14,42,30,POC,34,80.95,ALL_SESSIONS,5atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,30,POC,1,100,RTH_AFTERNOON,5atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,66.67,6,30,POC,5,83.33,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,20,57.14,35,30,POC,28,80,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,66,45.52,145,30,POC,100,68.97,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,42.86,21,30,POC,16,76.19,ETH_EVENING,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,18.75,16,30,POC,11,68.75,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,POC,0,0,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,33.33,9,30,POC,7,77.78,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,40.62,32,30,POC,22,68.75,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,37,56.92,65,30,POC,44,67.69,RTH_OPEN,5atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,32.43,37,30,POC,27,72.97,ALL_SESSIONS,5atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,42.86,21,30,POC,16,76.19,ETH_EVENING,5atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,18.75,16,30,POC,11,68.75,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,14,51.85,27,30,POC,14,51.85,ALL_SESSIONS,5atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,POC,0,0,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,POC,0,0,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,50,6,30,POC,4,66.67,RTH_MORNING,5atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,52.94,17,30,POC,10,58.82,RTH_OPEN,5atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,59.09,22,30,POC,14,63.64,ALL_SESSIONS,5atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,POC,2,100,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,POC,2,100,RTH_MORNING,5atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,72.22,18,30,POC,10,55.56,RTH_OPEN,5atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,18,51.43,35,30,POC,29,82.86,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,30,POC,3,100,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,POC,2,100,RTH_MORNING,5atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,15,50,30,30,POC,24,80,RTH_OPEN,5atr,false
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,37.5,24,30,POC,16,66.67,ALL_SESSIONS,5atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,POC,2,100,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,40.91,22,30,POC,14,63.64,RTH_MORNING,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,144,55.38,260,30,POC,191,73.46,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,19,59.38,32,30,POC,19,59.38,ETH_EVENING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,9,64.29,14,30,POC,7,50,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,5,100,5,30,POC,4,80,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,10,47.62,21,30,POC,12,57.14,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,43,59.72,72,30,POC,50,69.44,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,58,50,116,30,POC,99,85.34,RTH_OPEN,5atr,false
R01,APPROACH_FROM_ABOVE,TREATED,28,60.87,46,30,POC,26,56.52,ALL_SESSIONS,5atr,false
R01,APPROACH_FROM_ABOVE,TREATED,19,59.38,32,30,POC,19,59.38,ETH_EVENING,5atr,false
R01,APPROACH_FROM_ABOVE,TREATED,9,64.29,14,30,POC,7,50,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,22,45.83,48,30,POC,37,77.08,ALL_SESSIONS,5atr,false
R02,APPROACH_FROM_ABOVE,TREATED,2,100,2,30,POC,2,100,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,1,16.67,6,30,POC,4,66.67,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,6,66.67,9,30,POC,6,66.67,RTH_MORNING,5atr,true
R02,APPROACH_FROM_ABOVE,TREATED,13,41.94,31,30,POC,25,80.65,RTH_OPEN,5atr,false
R03,APPROACH_FROM_ABOVE,TREATED,23,48.94,47,30,POC,37,78.72,ALL_SESSIONS,5atr,false
R03,APPROACH_FROM_ABOVE,TREATED,2,66.67,3,30,POC,2,66.67,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,33.33,3,30,POC,2,66.67,RTH_MORNING,5atr,true
R03,APPROACH_FROM_ABOVE,TREATED,20,48.78,41,30,POC,33,80.49,RTH_OPEN,5atr,false
R04,APPROACH_FROM_ABOVE,TREATED,30,56.6,53,30,POC,49,92.45,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_ABOVE,TREATED,4,80,5,30,POC,4,80,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,25,4,30,POC,4,100,RTH_MORNING,5atr,true
R04,APPROACH_FROM_ABOVE,TREATED,25,56.82,44,30,POC,41,93.18,RTH_OPEN,5atr,false
R05,APPROACH_FROM_ABOVE,TREATED,41,62.12,66,30,POC,42,63.64,ALL_SESSIONS,5atr,false
R05,APPROACH_FROM_ABOVE,TREATED,3,100,3,30,POC,2,66.67,RTH_AFTERNOON,5atr,true
R05,APPROACH_FROM_ABOVE,TREATED,3,42.86,7,30,POC,2,28.57,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_ABOVE,TREATED,35,62.5,56,30,POC,38,67.86,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,98,44.34,221,30,POC,160,72.4,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,24,50,48,30,POC,31,64.58,ETH_EVENING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,30,10,30,POC,6,60,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,2,50,4,30,POC,3,75,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,2,15.38,13,30,POC,11,84.62,RTH_MIDDAY,5atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,26,39.39,66,30,POC,47,71.21,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,41,51.25,80,30,POC,62,77.5,RTH_OPEN,5atr,false
R01,APPROACH_FROM_BELOW,TREATED,27,46.55,58,30,POC,37,63.79,ALL_SESSIONS,5atr,false
R01,APPROACH_FROM_BELOW,TREATED,24,50,48,30,POC,31,64.58,ETH_EVENING,5atr,false
R01,APPROACH_FROM_BELOW,TREATED,3,30,10,30,POC,6,60,ETH_OVERNIGHT,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,23,58.97,39,30,POC,28,71.79,ALL_SESSIONS,5atr,false
R02,APPROACH_FROM_BELOW,TREATED,2,100,2,30,POC,1,50,RTH_AFTERNOON,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,1,50,2,30,POC,1,50,RTH_MIDDAY,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,6,46.15,13,30,POC,11,84.62,RTH_MORNING,5atr,true
R02,APPROACH_FROM_BELOW,TREATED,14,63.64,22,30,POC,15,68.18,RTH_OPEN,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,16,47.06,34,30,POC,25,73.53,ALL_SESSIONS,5atr,false
R03,APPROACH_FROM_BELOW,TREATED,1,25,4,30,POC,4,100,RTH_MIDDAY,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,20,5,30,POC,4,80,RTH_MORNING,5atr,true
R03,APPROACH_FROM_BELOW,TREATED,14,56,25,30,POC,17,68,RTH_OPEN,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,16,39.02,41,30,POC,36,87.8,ALL_SESSIONS,5atr,false
R04,APPROACH_FROM_BELOW,TREATED,0,0,4,30,POC,3,75,RTH_MIDDAY,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,3,75,4,30,POC,3,75,RTH_MORNING,5atr,true
R04,APPROACH_FROM_BELOW,TREATED,13,39.39,33,30,POC,30,90.91,RTH_OPEN,5atr,false
R05,APPROACH_FROM_BELOW,TREATED,16,32.65,49,30,POC,34,69.39,ALL_SESSIONS,5atr,false
R05,APPROACH_FROM_BELOW,TREATED,0,0,2,30,POC,2,100,RTH_AFTERNOON,5atr,true
R05,APPROACH_FROM_BELOW,TREATED,0,0,3,30,POC,3,100,RTH_MIDDAY,5atr,true
R05,APPROACH_FROM_BELOW,TREATED,16,36.36,44,30,POC,29,65.91,RTH_MORNING,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,28,41.79,67,60,NONPOC,49,73.13,ALL_SESSIONS,5atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,41.67,12,60,NONPOC,8,66.67,ETH_EVENING,5atr,true
