anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R01,TREATED,6.17,19.75,6.17,23.46,3.7,2.47,3.7,2.47,14.81,17.28,0,0,81,36,0,0,218,POC,81,100,ETH_EVENING,3atr,false
R01,TREATED,12.5,9.38,9.38,34.38,3.12,0,0,3.12,9.38,12.5,2,6.25,32,30,0,0,115,POC,30,93.75,ETH_OVERNIGHT,3atr,false
R02,TREATED,5.41,0.9,39.64,7.21,10.81,10.81,3.6,4.5,17.12,0,0,0,111,2,0,0,14,POC,111,100,ALL_SESSIONS,3atr,false
R02,TREATED,0,0,20,0,40,10,20,0,10,0,0,0,10,2,0,0,4,POC,10,100,RTH_AFTERNOON,3atr,true
R02,TREATED,33.33,11.11,0,22.22,0,11.11,0,11.11,11.11,0,0,0,9,15,0,0,43,POC,9,100,RTH_MIDDAY,3atr,true
R02,TREATED,10,0,30,10,5,5,0,10,30,0,0,0,20,6,0,0,13,POC,20,100,RTH_MORNING,3atr,true
R02,TREATED,1.39,0,50,5.56,9.72,12.5,2.78,2.78,15.28,0,0,0,72,2,0,0,8,POC,72,100,RTH_OPEN,3atr,false
R03,TREATED,4.07,0,73.26,0.58,8.14,2.91,3.49,3.49,3.49,0.58,0,0,172,1,0,0,5,POC,172,100,ALL_SESSIONS,3atr,false
R03,TREATED,14.29,0,42.86,0,0,14.29,0,0,28.57,0,0,0,7,3,0,0,8,POC,7,100,RTH_AFTERNOON,3atr,true
R03,TREATED,33.33,0,0,0,16.67,0,0,16.67,33.33,0,0,0,6,9,0,0,11,POC,6,100,RTH_MIDDAY,3atr,true
R03,TREATED,0,0,45.45,9.09,0,9.09,18.18,9.09,9.09,0,0,0,11,3,0,0,7,POC,11,100,RTH_MORNING,3atr,true
R03,TREATED,2.7,0,79.73,0,8.78,2.03,2.7,2.7,0.68,0.68,0,0,148,1,0,0,3,POC,148,100,RTH_OPEN,3atr,false
R04,TREATED,0.51,0,86.8,0,6.6,3.55,1.02,1.02,0.51,0,0,0,197,1,0,0,2,POC,197,100,ALL_SESSIONS,3atr,false
R04,TREATED,0,0,75,0,25,0,0,0,0,0,0,0,4,1,0,0,1,POC,4,100,RTH_AFTERNOON,3atr,true
R04,TREATED,16.67,0,50,0,16.67,16.67,0,0,0,0,0,0,6,2,0,0,3,POC,6,100,RTH_MIDDAY,3atr,true
R04,TREATED,0,0,85.71,0,14.29,0,0,0,0,0,0,0,7,1,0,0,1,POC,7,100,RTH_MORNING,3atr,true
R04,TREATED,0,0,88.33,0,5.56,3.33,1.11,1.11,0.56,0,0,0,180,1,0,0,2,POC,180,100,RTH_OPEN,3atr,false
R05,TREATED,16.79,0.73,13.87,10.95,10.22,8.03,6.57,9.49,20.44,2.92,0,0,137,6,0,0,23,POC,137,100,ALL_SESSIONS,3atr,false
R05,TREATED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,3atr,true
R05,TREATED,9.09,9.09,9.09,18.18,0,0,0,9.09,36.36,9.09,0,0,11,7,0,0,92,POC,11,100,RTH_MIDDAY,3atr,true
R05,TREATED,17.6,0,13.6,10.4,11.2,8.8,7.2,9.6,19.2,2.4,0,0,125,5,0,0,21,POC,125,100,RTH_MORNING,3atr,false
ALL_ANCHORS,C01_NEUTRAL,10.04,10.27,21.88,13.39,9.82,6.7,4.02,3.12,15.85,3.12,4,0.89,448,6,4,0.89,123,NONPOC,440,98.21,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,2.08,56.25,2.08,18.75,6.25,0,2.08,0,2.08,8.33,0,0,48,196,1,2.08,560,NONPOC,47,97.92,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,7.41,37.04,3.7,14.81,7.41,0,0,0,0,14.81,1,3.7,27,92,3,11.11,257,NONPOC,23,85.19,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C01_NEUTRAL,5.26,0,26.32,15.79,10.53,10.53,0,0,15.79,0,3,15.79,19,3,0,0,22,NONPOC,16,84.21,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,21.21,3.03,12.12,9.09,6.06,9.09,0,6.06,33.33,0,0,0,33,7,0,0,20,NONPOC,33,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,C01_NEUTRAL,15.62,4.17,8.33,27.08,5.21,2.08,6.25,4.17,21.88,5.21,0,0,96,12,0,0,51,NONPOC,96,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,8.44,1.78,35.11,6.67,13.33,10.22,4.89,3.56,15.56,0.44,0,0,225,3,0,0,18,NONPOC,225,100,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,4,49.33,2.67,17.33,6.67,0,1.33,0,1.33,10.67,1,1.33,75,143,4,5.33,491,NONPOC,70,93.33,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,2.08,56.25,2.08,18.75,6.25,0,2.08,0,2.08,8.33,0,0,48,196,1,2.08,560,NONPOC,47,97.92,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,7.41,37.04,3.7,14.81,7.41,0,0,0,0,14.81,1,3.7,27,92,3,11.11,257,NONPOC,23,85.19,ETH_OVERNIGHT,5atr,true
R02,C01_NEUTRAL,14.46,4.82,9.64,21.69,2.41,10.84,3.61,3.61,22.89,2.41,3,3.61,83,10,0,0,44,NONPOC,80,96.39,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,14.29,0,14.29,28.57,0,0,0,0,0,0,3,42.86,7,31,0,0,31,NONPOC,4,57.14,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,14.29,14.29,28.57,0,0,14.29,0,0,28.57,0,0,0,7,7,0,0,18,NONPOC,7,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,15.38,0,7.69,23.08,7.69,7.69,7.69,0,23.08,7.69,0,0,13,10,0,0,26,NONPOC,13,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,14.29,5.36,7.14,23.21,1.79,12.5,3.57,5.36,25,1.79,0,0,56,10,0,0,40,NONPOC,56,100,RTH_OPEN,5atr,false
R03,C01_NEUTRAL,10.42,0.69,30.56,3.47,16.67,10.42,6.25,3.47,18.06,0,0,0,144,3,0,0,15,NONPOC,144,100,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,0,0,16.67,16.67,16.67,16.67,0,0,33.33,0,0,0,6,7,0,0,7,NONPOC,6,100,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,20,0,6.67,6.67,6.67,6.67,0,13.33,40,0,0,0,15,6,0,0,20,NONPOC,15,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,15.38,0,30.77,7.69,15.38,0,7.69,7.69,15.38,0,0,0,13,4,0,0,12,NONPOC,13,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,9.09,0.91,34.55,1.82,18.18,11.82,7.27,1.82,14.55,0,0,0,110,2,0,0,12,NONPOC,110,100,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,4.94,0,54.32,0,16.05,7.41,3.7,4.94,8.64,0,0,0,81,1,0,0,7,NONPOC,81,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,50,0,16.67,16.67,0,0,16.67,0,0,0,6,2,0,0,3,NONPOC,6,100,RTH_AFTERNOON,5atr,true
R04,C01_NEUTRAL,20,0,20,0,20,20,0,0,20,0,0,0,5,3,0,0,8,NONPOC,5,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,18.18,0,27.27,0,18.18,9.09,18.18,9.09,0,0,0,0,11,3,0,0,13,NONPOC,11,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,1.69,0,62.71,0,15.25,5.08,1.69,5.08,8.47,0,0,0,59,1,0,0,5,NONPOC,59,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,16.92,6.15,0,36.92,0,0,3.08,3.08,27.69,6.15,0,0,65,19,0,0,67,NONPOC,65,100,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,33.33,0,0,33.33,0,0,0,0,33.33,0,0,0,6,17,0,0,30,NONPOC,6,100,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,15.25,6.78,0,37.29,0,0,3.39,3.39,27.12,6.78,0,0,59,21,0,0,83,NONPOC,59,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,11.83,10.21,20.88,13.46,9.74,5.8,5.57,3.94,12.53,4.64,3,0.7,431,6,3,0.7,121,NONPOC,425,98.61,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,3.77,58.49,1.89,5.66,0,0,1.89,0,5.66,20.75,0,0,53,211,1,1.89,604,NONPOC,52,98.11,ETH_EVENING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,5.26,31.58,0,31.58,10.53,0,0,0,0,10.53,1,5.26,19,43,1,5.26,261,NONPOC,17,89.47,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,21.05,0,21.05,10.53,0,15.79,10.53,5.26,10.53,0,1,5.26,19,5,0,0,17,NONPOC,18,94.74,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,29.73,2.7,8.11,27.03,5.41,2.7,10.81,2.7,10.81,0,0,0,37,13,0,0,52,NONPOC,37,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,20.48,1.2,6.02,28.92,4.82,3.61,3.61,6.02,16.87,7.23,0,0,83,14,1,1.2,51,NONPOC,82,98.8,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,7.27,2.27,35,5.91,15.45,8.18,6.36,4.55,14.09,0.45,1,0.45,220,2,0,0,17,NONPOC,219,99.55,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,4.11,50.68,1.37,12.33,2.74,0,1.37,0,4.11,17.81,2,2.74,73,133,2,2.74,594,NONPOC,69,94.52,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,3.77,58.49,1.89,5.66,0,0,1.89,0,5.66,20.75,0,0,53,211,1,1.89,604,NONPOC,52,98.11,ETH_EVENING,5atr,false
R01,C02_ACTIVITY_MATCHED,5.26,31.58,0,31.58,10.53,0,0,0,0,10.53,1,5.26,19,43,1,5.26,261,NONPOC,17,89.47,ETH_OVERNIGHT,5atr,true
R01,C02_ACTIVITY_MATCHED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,NONPOC,0,0,RTH_OPEN,5atr,true
R02,C02_ACTIVITY_MATCHED,21.43,7.14,9.52,20.24,2.38,2.38,9.52,5.95,17.86,1.19,1,1.19,84,11,1,1.19,52,NONPOC,82,97.62,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,25,0,0,12.5,0,0,12.5,12.5,25,0,1,12.5,8,10,0,0,17,NONPOC,7,87.5,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,55.56,11.11,11.11,11.11,0,0,11.11,0,0,0,0,0,9,16,0,0,52,NONPOC,9,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,7.69,7.69,7.69,38.46,7.69,0,7.69,7.69,7.69,0,0,0,13,21,1,7.69,24,NONPOC,12,92.31,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,18.52,7.41,11.11,18.52,1.85,3.7,9.26,5.56,22.22,1.85,0,0,54,8,0,0,52,NONPOC,54,100,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,8.33,0.76,28.79,7.58,19.7,8.33,9.09,3.03,14.39,0,0,0,132,3,0,0,16,NONPOC,132,100,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,20,0,20,20,0,20,20,0,0,0,0,0,5,4,0,0,13,NONPOC,5,100,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,20,0,6.67,26.67,13.33,6.67,13.33,6.67,6.67,0,0,0,15,8,0,0,22,NONPOC,15,100,RTH_MIDDAY,5atr,true
R03,C02_ACTIVITY_MATCHED,22.22,0,22.22,22.22,0,0,0,0,33.33,0,0,0,9,9,0,0,25,NONPOC,9,100,RTH_MORNING,5atr,true
R03,C02_ACTIVITY_MATCHED,4.85,0.97,33.01,2.91,23.3,8.74,8.74,2.91,14.56,0,0,0,103,2,0,0,9,NONPOC,103,100,RTH_OPEN,5atr,false
R04,C02_ACTIVITY_MATCHED,2.53,0,54.43,2.53,13.92,12.66,1.27,5.06,7.59,0,0,0,79,1,0,0,6,NONPOC,79,100,ALL_SESSIONS,5atr,false
R04,C02_ACTIVITY_MATCHED,16.67,0,50,0,0,33.33,0,0,0,0,0,0,6,3,0,0,3,NONPOC,6,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,25,25,0,0,25,0,25,0,0,0,4,8,0,0,8,NONPOC,4,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,28.57,14.29,28.57,14.29,0,0,14.29,0,0,0,7,2,0,0,7,NONPOC,7,100,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,1.61,0,59.68,0,14.52,11.29,0,6.45,6.45,0,0,0,62,1,0,0,5,NONPOC,62,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,26.98,0,0,31.75,1.59,3.17,3.17,6.35,17.46,9.52,0,0,63,17,0,0,60,NONPOC,63,100,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,33.33,0,0,44.44,0,0,0,0,22.22,0,0,0,9,20,0,0,44,NONPOC,9,100,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,25.93,0,0,29.63,1.85,3.7,3.7,7.41,16.67,11.11,0,0,54,17,0,0,60,NONPOC,54,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,10.42,10.42,22.84,12.64,10.2,6.65,3.77,3.99,12.2,4.88,4,0.89,451,6,5,1.11,129,NONPOC,442,98,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,1.96,56.86,5.88,13.73,0,3.92,0,0,0,15.69,0,0,51,237,1,1.96,619,NONPOC,50,98.04,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,4,40,4,16,8,0,0,0,0,12,0,0,25,115,4,16,238,NONPOC,21,84,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,TREATED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,NONPOC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,TREATED,22.73,0,31.82,13.64,9.09,9.09,0,0,0,0,3,13.64,22,3,0,0,22,NONPOC,19,86.36,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,24.24,3.03,9.09,6.06,18.18,3.03,9.09,9.09,12.12,6.06,0,0,33,7,0,0,50,NONPOC,33,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,TREATED,14.29,4.4,7.69,31.87,3.3,7.69,5.49,4.4,14.29,6.59,0,0,91,15,0,0,61,NONPOC,91,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,8.33,1.32,35.96,5.26,14.47,7.89,3.95,4.82,16.67,1.32,0,0,228,2,0,0,17,NONPOC,228,100,RTH_OPEN,5atr,false
R01,TREATED,2.63,51.32,5.26,14.47,2.63,2.63,0,0,0,14.47,0,0,76,138,5,6.58,505,NONPOC,71,93.42,ALL_SESSIONS,5atr,false
R01,TREATED,1.96,56.86,5.88,13.73,0,3.92,0,0,0,15.69,0,0,51,237,1,1.96,619,NONPOC,50,98.04,ETH_EVENING,5atr,false
R01,TREATED,4,40,4,16,8,0,0,0,0,12,0,0,25,115,4,16,238,NONPOC,21,84,ETH_OVERNIGHT,5atr,true
R02,TREATED,15.48,3.57,13.1,14.29,5.95,9.52,4.76,3.57,20.24,4.76,4,4.76,84,7,0,0,52,NONPOC,80,95.24,ALL_SESSIONS,5atr,false
R02,TREATED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,NONPOC,0,0,OUT_OF_SESSION,5atr,true
R02,TREATED,0,0,28.57,28.57,0,0,0,0,0,0,3,42.86,7,31,0,0,31,NONPOC,4,57.14,RTH_AFTERNOON,5atr,true
R02,TREATED,22.22,11.11,22.22,11.11,11.11,0,0,11.11,11.11,0,0,0,9,8,0,0,52,NONPOC,9,100,RTH_MIDDAY,5atr,true
R02,TREATED,18.18,0,9.09,18.18,0,9.09,9.09,0,27.27,9.09,0,0,11,10,0,0,28,NONPOC,11,100,RTH_MORNING,5atr,true
R02,TREATED,16.07,3.57,10.71,12.5,7.14,12.5,5.36,3.57,23.21,5.36,0,0,56,6,0,0,47,NONPOC,56,100,RTH_OPEN,5atr,false
R03,TREATED,10.42,0.69,31.94,4.86,16.67,7.64,4.86,6.25,15.28,1.39,0,0,144,3,0,0,16,NONPOC,144,100,ALL_SESSIONS,5atr,false
R03,TREATED,37.5,0,25,12.5,12.5,12.5,0,0,0,0,0,0,8,12,0,0,16,NONPOC,8,100,RTH_AFTERNOON,5atr,true
R03,TREATED,0,0,7.69,0,23.08,7.69,23.08,7.69,15.38,15.38,0,0,13,4,0,0,8,NONPOC,13,100,RTH_MIDDAY,5atr,true
R03,TREATED,16.67,0,33.33,8.33,8.33,25,0,8.33,0,0,0,0,12,3,0,0,13,NONPOC,12,100,RTH_MORNING,5atr,true
R03,TREATED,9.01,0.9,35.14,4.5,17.12,5.41,3.6,6.31,18.02,0,0,0,111,2,0,0,14,NONPOC,111,100,RTH_OPEN,5atr,false
R04,TREATED,4.94,0,50.62,1.23,18.52,9.88,2.47,6.17,6.17,0,0,0,81,1,0,0,6,NONPOC,81,100,ALL_SESSIONS,5atr,false
R04,TREATED,28.57,0,42.86,0,14.29,14.29,0,0,0,0,0,0,7,2,0,0,12,NONPOC,7,100,RTH_AFTERNOON,5atr,true
R04,TREATED,25,0,0,0,50,0,0,25,0,0,0,0,4,5,0,0,5,NONPOC,4,100,RTH_MIDDAY,5atr,true
R04,TREATED,11.11,0,11.11,11.11,22.22,22.22,0,22.22,0,0,0,0,9,3,0,0,13,NONPOC,9,100,RTH_MORNING,5atr,true
R04,TREATED,0,0,60.66,0,16.39,8.2,3.28,3.28,8.2,0,0,0,61,1,0,0,5,NONPOC,61,100,RTH_OPEN,5atr,false
R05,TREATED,19.7,6.06,1.52,39.39,0,1.52,6.06,1.52,16.67,7.58,0,0,66,23,0,0,71,NONPOC,66,100,ALL_SESSIONS,5atr,false
R05,TREATED,71.43,0,0,14.29,0,0,0,0,14.29,0,0,0,7,17,0,0,20,NONPOC,7,100,RTH_MIDDAY,5atr,true
R05,TREATED,13.56,6.78,1.69,42.37,0,1.69,6.78,1.69,16.95,8.47,0,0,59,24,0,0,78,NONPOC,59,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,10.68,6.99,33.56,11.64,7.4,5.62,4.79,3.29,10.27,4.79,3,0.41,730,4,4,0.55,74,POC,723,99.04,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C01_NEUTRAL,3.8,43.04,2.53,16.46,2.53,2.53,3.8,1.27,6.33,13.92,0,0,79,103,3,3.8,381,POC,76,96.2,ETH_EVENING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,6.06,18.18,3.03,33.33,3.03,3.03,0,3.03,3.03,21.21,2,6.06,33,42,0,0,232,POC,31,93.94,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,C01_NEUTRAL,14.29,0,19.05,23.81,9.52,0,9.52,4.76,9.52,4.76,1,4.76,21,9,0,0,36,POC,20,95.24,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C01_NEUTRAL,22.58,6.45,0,29.03,16.13,3.23,0,3.23,9.68,9.68,0,0,31,17,0,0,108,POC,31,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,C01_NEUTRAL,25.93,4.94,4.94,22.84,1.85,4.32,4.94,5.56,17.9,6.79,0,0,162,15,0,0,63,POC,162,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C01_NEUTRAL,5.2,0.25,56.93,2.48,10.15,7.43,5.45,2.72,8.66,0.5,0,0,404,1,1,0.25,9,POC,403,99.75,RTH_OPEN,5atr,false
R01,C01_NEUTRAL,4.46,35.71,2.68,21.43,2.68,2.68,2.68,1.79,5.36,16.07,2,1.79,112,75,3,2.68,350,POC,107,95.54,ALL_SESSIONS,5atr,false
R01,C01_NEUTRAL,3.8,43.04,2.53,16.46,2.53,2.53,3.8,1.27,6.33,13.92,0,0,79,103,3,3.8,381,POC,76,96.2,ETH_EVENING,5atr,false
R01,C01_NEUTRAL,6.06,18.18,3.03,33.33,3.03,3.03,0,3.03,3.03,21.21,2,6.06,33,42,0,0,232,POC,31,93.94,ETH_OVERNIGHT,5atr,false
R02,C01_NEUTRAL,19.64,2.68,15.18,17.86,5.36,6.25,5.36,7.14,14.29,5.36,1,0.89,112,9,0,0,46,POC,111,99.11,ALL_SESSIONS,5atr,false
R02,C01_NEUTRAL,22.22,0,0,33.33,11.11,0,11.11,0,11.11,0,1,11.11,9,13,0,0,28,POC,8,88.89,RTH_AFTERNOON,5atr,true
R02,C01_NEUTRAL,22.22,11.11,0,33.33,0,11.11,0,0,0,22.22,0,0,9,33,0,0,117,POC,9,100,RTH_MIDDAY,5atr,true
R02,C01_NEUTRAL,21.74,4.35,8.7,30.43,0,4.35,0,13.04,8.7,8.7,0,0,23,16,0,0,60,POC,23,100,RTH_MORNING,5atr,true
R02,C01_NEUTRAL,18.31,1.41,21.13,9.86,7.04,7.04,7.04,7.04,18.31,2.82,0,0,71,6,0,0,27,POC,71,100,RTH_OPEN,5atr,false
R03,C01_NEUTRAL,8.14,0,48.26,4.07,13.37,6.98,5.23,2.91,9.3,1.16,0,0,172,2,1,0.58,15,POC,171,99.42,ALL_SESSIONS,5atr,false
R03,C01_NEUTRAL,14.29,0,28.57,28.57,14.29,0,0,0,0,14.29,0,0,7,12,0,0,43,POC,7,100,RTH_AFTERNOON,5atr,true
R03,C01_NEUTRAL,40,0,0,20,0,0,0,20,20,0,0,0,5,15,0,0,17,POC,5,100,RTH_MIDDAY,5atr,true
R03,C01_NEUTRAL,40,0,10,10,10,10,0,0,10,10,0,0,10,12,0,0,22,POC,10,100,RTH_MORNING,5atr,true
R03,C01_NEUTRAL,4.67,0,53.33,2,14,7.33,6,2.67,9.33,0,0,0,150,1,1,0.67,7,POC,149,99.33,RTH_OPEN,5atr,false
R04,C01_NEUTRAL,2.53,0,69.7,0,9.09,7.58,4.55,2.02,4.55,0,0,0,198,1,0,0,4,POC,198,100,ALL_SESSIONS,5atr,false
R04,C01_NEUTRAL,0,0,25,0,0,0,25,25,25,0,0,0,4,5,0,0,5,POC,4,100,RTH_AFTERNOON,5atr,true
R04,C01_NEUTRAL,40,0,0,0,60,0,0,0,0,0,0,0,5,2,0,0,15,POC,5,100,RTH_MIDDAY,5atr,true
R04,C01_NEUTRAL,33.33,0,33.33,0,0,16.67,0,16.67,0,0,0,0,6,5,0,0,12,POC,6,100,RTH_MORNING,5atr,true
R04,C01_NEUTRAL,0.55,0,73.77,0,8.2,7.65,4.37,1.09,4.37,0,0,0,183,1,0,0,3,POC,183,100,RTH_OPEN,5atr,false
R05,C01_NEUTRAL,23.53,5.88,2.94,25,2.94,2.94,5.88,3.68,20.59,6.62,0,0,136,16,0,0,69,POC,136,100,ALL_SESSIONS,5atr,false
R05,C01_NEUTRAL,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R05,C01_NEUTRAL,8.33,8.33,0,41.67,16.67,0,0,0,16.67,8.33,0,0,12,29,0,0,38,POC,12,100,RTH_MIDDAY,5atr,true
R05,C01_NEUTRAL,25.2,5.69,2.44,23.58,1.63,3.25,6.5,4.07,21.14,6.5,0,0,123,15,0,0,64,POC,123,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,12.5,7.12,34.03,12.15,7.64,4.34,1.91,2.26,12.85,3.99,4,0.69,576,5,3,0.52,67,POC,569,98.78,ALL_SESSIONS,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6.35,46.03,3.17,17.46,4.76,1.59,0,0,4.76,14.29,0,0,63,114,1,1.59,429,POC,62,98.41,ETH_EVENING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,7.41,22.22,3.7,22.22,3.7,0,0,3.7,7.41,22.22,2,7.41,27,55,0,0,165,POC,25,92.59,ETH_OVERNIGHT,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,15.79,0,21.05,21.05,5.26,5.26,0,0,21.05,0,2,10.53,19,7,0,0,31,POC,17,89.47,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,17.24,10.34,6.9,34.48,13.79,0,0,0,6.9,6.9,0,0,29,22,1,3.45,116,POC,28,96.55,RTH_MIDDAY,5atr,true
ALL_ANCHORS,C02_ACTIVITY_MATCHED,28.99,0.72,9.42,20.29,2.9,4.35,2.9,2.9,24.64,2.9,0,0,138,11,0,0,39,POC,138,100,RTH_MORNING,5atr,false
ALL_ANCHORS,C02_ACTIVITY_MATCHED,6,0.67,58,3.67,10.33,5.67,2.33,2.67,9.67,0.67,0,0,300,1,1,0.33,11,POC,299,99.67,RTH_OPEN,5atr,false
R01,C02_ACTIVITY_MATCHED,6.67,38.89,3.33,18.89,4.44,1.11,0,1.11,5.56,16.67,2,2.22,90,83,1,1.11,386,POC,87,96.67,ALL_SESSIONS,5atr,false
R01,C02_ACTIVITY_MATCHED,6.35,46.03,3.17,17.46,4.76,1.59,0,0,4.76,14.29,0,0,63,114,1,1.59,429,POC,62,98.41,ETH_EVENING,5atr,false
R01,C02_ACTIVITY_MATCHED,7.41,22.22,3.7,22.22,3.7,0,0,3.7,7.41,22.22,2,7.41,27,55,0,0,165,POC,25,92.59,ETH_OVERNIGHT,5atr,true
R02,C02_ACTIVITY_MATCHED,19.1,2.25,14.61,16.85,11.24,5.62,1.12,1.12,21.35,4.49,2,2.25,89,9,0,0,46,POC,87,97.75,ALL_SESSIONS,5atr,false
R02,C02_ACTIVITY_MATCHED,22.22,0,0,22.22,11.11,0,0,0,22.22,0,2,22.22,9,19,0,0,40,POC,7,77.78,RTH_AFTERNOON,5atr,true
R02,C02_ACTIVITY_MATCHED,30,0,0,40,10,0,0,0,0,20,0,0,10,30,0,0,102,POC,10,100,RTH_MIDDAY,5atr,true
R02,C02_ACTIVITY_MATCHED,23.53,0,17.65,17.65,11.76,5.88,0,0,23.53,0,0,0,17,9,0,0,25,POC,17,100,RTH_MORNING,5atr,true
R02,C02_ACTIVITY_MATCHED,15.09,3.77,18.87,11.32,11.32,7.55,1.89,1.89,24.53,3.77,0,0,53,8,0,0,44,POC,53,100,RTH_OPEN,5atr,false
R03,C02_ACTIVITY_MATCHED,7.94,0,47.62,5.56,11.9,4.76,4.76,4.76,11.11,0.79,0,0,126,2,1,0.79,14,POC,125,99.21,ALL_SESSIONS,5atr,false
R03,C02_ACTIVITY_MATCHED,0,0,40,40,0,20,0,0,0,0,0,0,5,3,0,0,26,POC,5,100,RTH_AFTERNOON,5atr,true
R03,C02_ACTIVITY_MATCHED,25,0,25,0,25,0,0,0,25,0,0,0,4,6,0,0,6,POC,4,100,RTH_MIDDAY,5atr,true
