anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,8,53.33,15,15,NONPOC,15,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,22,64.71,34,15,NONPOC,27,79.41,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,37,54.41,68,15,NONPOC,61,89.71,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,9,36,25,15,NONPOC,22,88,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,4,30.77,13,15,NONPOC,12,92.31,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,5,41.67,12,15,NONPOC,10,83.33,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,16,64,25,15,NONPOC,20,80,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,15,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,2,15,NONPOC,2,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,3,75,4,15,NONPOC,3,75,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,12,66.67,18,15,NONPOC,14,77.78,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,27,57.45,47,15,NONPOC,42,89.36,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,50,2,15,NONPOC,1,50,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,5,62.5,8,15,NONPOC,8,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,6,85.71,7,15,NONPOC,4,57.14,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,15,50,30,15,NONPOC,29,96.67,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,15,46.88,32,15,NONPOC,29,90.62,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,1,20,5,15,NONPOC,4,80,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,2,50,4,15,NONPOC,4,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,2,66.67,3,15,NONPOC,3,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,10,50,20,15,NONPOC,18,90,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,12,57.14,21,15,NONPOC,18,85.71,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,1,100,1,15,NONPOC,1,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,11,55,20,15,NONPOC,17,85,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,75,43.6,172,15,NONPOC,150,87.21,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,38.1,21,15,NONPOC,21,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,7,70,10,15,NONPOC,6,60,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,57.14,7,15,NONPOC,6,85.71,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,7,43.75,16,15,NONPOC,14,87.5,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,19,44.19,43,15,NONPOC,33,76.74,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,30,40,75,15,NONPOC,70,93.33,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,15,48.39,31,15,NONPOC,27,87.1,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,38.1,21,15,NONPOC,21,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,7,70,10,15,NONPOC,6,60,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,19,45.24,42,15,NONPOC,37,88.1,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,40,5,15,NONPOC,4,80,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,15,NONPOC,2,66.67,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,66.67,9,15,NONPOC,6,66.67,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,36,25,15,NONPOC,25,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,16,33.33,48,15,NONPOC,44,91.67,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,15,NONPOC,2,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,14.29,7,15,NONPOC,7,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,20,5,15,NONPOC,4,80,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,12,35.29,34,15,NONPOC,31,91.18,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,10,47.62,21,15,NONPOC,19,90.48,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,20,5,15,NONPOC,5,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,56.25,16,15,NONPOC,14,87.5,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,15,50,30,15,NONPOC,23,76.67,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,66.67,6,15,NONPOC,5,83.33,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,45.83,24,15,NONPOC,18,75,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,89,56.33,158,15,NONPOC,134,84.81,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,52.63,19,15,NONPOC,16,84.21,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,57.14,7,15,NONPOC,6,85.71,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,60,10,15,NONPOC,8,80,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,11,52.38,21,15,NONPOC,20,95.24,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,55.17,29,15,NONPOC,21,72.41,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,42,58.33,72,15,NONPOC,63,87.5,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,14,53.85,26,15,NONPOC,22,84.62,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,52.63,19,15,NONPOC,16,84.21,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,57.14,7,15,NONPOC,6,85.71,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,17,54.84,31,15,NONPOC,26,83.87,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,15,NONPOC,2,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,33.33,6,15,NONPOC,6,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,NONPOC,2,50,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,11,57.89,19,15,NONPOC,16,84.21,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,27,56.25,48,15,NONPOC,42,87.5,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,66.67,3,15,NONPOC,2,66.67,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,37.5,8,15,NONPOC,8,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,NONPOC,2,50,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,19,57.58,33,15,NONPOC,30,90.91,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,19,61.29,31,15,NONPOC,27,87.1,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,60,5,15,NONPOC,4,80,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,NONPOC,4,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,15,NONPOC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,60,20,15,NONPOC,17,85,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,12,54.55,22,15,NONPOC,17,77.27,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,100,3,15,NONPOC,2,66.67,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,9,47.37,19,15,NONPOC,15,78.95,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,92,52.87,174,15,NONPOC,156,89.66,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,10,58.82,17,15,NONPOC,14,82.35,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,9,69.23,13,15,NONPOC,10,76.92,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,3,50,6,15,NONPOC,6,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,13,72.22,18,15,NONPOC,17,94.44,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,17,43.59,39,15,NONPOC,34,87.18,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,40,49.38,81,15,NONPOC,75,92.59,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,19,63.33,30,15,NONPOC,24,80,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,10,58.82,17,15,NONPOC,14,82.35,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,9,69.23,13,15,NONPOC,10,76.92,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,15,38.46,39,15,NONPOC,37,94.87,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,TREATED,0,0,2,15,NONPOC,2,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,2,40,5,15,NONPOC,5,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,5,62.5,8,15,NONPOC,6,75,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,8,33.33,24,15,NONPOC,24,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,31,56.36,55,15,NONPOC,48,87.27,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,2,66.67,3,15,NONPOC,3,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,6,100,6,15,NONPOC,5,83.33,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,3,50,6,15,NONPOC,5,83.33,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,20,50,40,15,NONPOC,35,87.5,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,TREATED,16,64,25,15,NONPOC,23,92,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,100,1,15,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,100,1,15,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,2,33.33,6,15,NONPOC,5,83.33,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,12,70.59,17,15,NONPOC,16,94.12,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,11,44,25,15,NONPOC,24,96,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,4,66.67,6,15,NONPOC,6,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,7,36.84,19,15,NONPOC,18,94.74,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,77,48.73,158,15,NONPOC,133,84.18,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,10,55.56,18,15,NONPOC,14,77.78,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,4,36.36,11,15,NONPOC,9,81.82,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,4,44.44,9,15,NONPOC,7,77.78,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,5,33.33,15,15,NONPOC,14,93.33,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,19,55.88,34,15,NONPOC,26,76.47,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,35,49.3,71,15,NONPOC,63,88.73,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,14,48.28,29,15,NONPOC,23,79.31,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,10,55.56,18,15,NONPOC,14,77.78,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,4,36.36,11,15,NONPOC,9,81.82,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,12,52.17,23,15,NONPOC,18,78.26,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,2,50,4,15,NONPOC,3,75,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,2,66.67,3,15,NONPOC,2,66.67,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,8,50,16,15,NONPOC,13,81.25,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,23,45.1,51,15,NONPOC,45,88.24,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_BELOW,TREATED,2,50,4,15,NONPOC,3,75,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,2,28.57,7,15,NONPOC,7,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,5,83.33,6,15,NONPOC,4,66.67,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,14,41.18,34,15,NONPOC,31,91.18,RTH_OPEN,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,18,56.25,32,15,NONPOC,29,90.62,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_BELOW,TREATED,2,40,5,15,NONPOC,4,80,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,1,33.33,3,15,NONPOC,3,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,2,66.67,3,15,NONPOC,3,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,13,61.9,21,15,NONPOC,19,90.48,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,10,43.48,23,15,NONPOC,18,78.26,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,0,0,1,15,NONPOC,1,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,10,45.45,22,15,NONPOC,17,77.27,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,140,54.47,257,15,POC,221,85.99,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,42.31,26,15,POC,24,92.31,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,12,63.16,19,15,POC,11,57.89,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,7,58.33,12,15,POC,10,83.33,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,7,46.67,15,15,POC,14,93.33,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,34,50,68,15,POC,55,80.88,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,69,58.97,117,15,POC,107,91.45,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,23,51.11,45,15,POC,35,77.78,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,11,42.31,26,15,POC,24,92.31,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,12,63.16,19,15,POC,11,57.89,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,25,43.1,58,15,POC,54,93.1,ALL_SESSIONS,3atr,false
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,33.33,6,15,POC,6,100,RTH_AFTERNOON,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,60,5,15,POC,5,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,6,42.86,14,15,POC,12,85.71,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,14,42.42,33,15,POC,31,93.94,RTH_OPEN,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,31,62,50,15,POC,41,82,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,15,POC,2,50,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,15,POC,1,25,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,25,60.98,41,15,POC,37,90.24,RTH_OPEN,3atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,34,69.39,49,15,POC,45,91.84,ALL_SESSIONS,3atr,false
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,100,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,15,POC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,30,69.77,43,15,POC,39,90.7,RTH_OPEN,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,27,49.09,55,15,POC,46,83.64,ALL_SESSIONS,3atr,false
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,42.86,7,15,POC,6,85.71,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,24,50,48,15,POC,40,83.33,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,94,46.77,201,15,POC,172,85.57,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,11,42.31,26,15,POC,23,88.46,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,5,41.67,12,15,POC,8,66.67,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,1,12.5,8,15,POC,8,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,7,43.75,16,15,POC,14,87.5,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,26,52,50,15,POC,42,84,RTH_MORNING,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,44,49.44,89,15,POC,77,86.52,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,16,42.11,38,15,POC,31,81.58,ALL_SESSIONS,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,11,42.31,26,15,POC,23,88.46,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,5,41.67,12,15,POC,8,66.67,ETH_OVERNIGHT,3atr,true
