anchor,approach_side,arm,continued,continued_pct,evaluated_events,horizon_minutes,population,returned_inside,returned_inside_pct,session,threshold,underpowered
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,2,15,POC,2,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,8,57.14,14,15,POC,11,78.57,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,11,50,22,15,POC,20,90.91,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,15,POC,3,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,52.94,17,15,POC,15,88.24,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,60,10,15,POC,9,90,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,50,4,15,POC,4,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,80,5,15,POC,4,80,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,36,59.02,61,15,POC,48,78.69,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,30,10,15,POC,7,70,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,POC,3,75,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,33.33,3,15,POC,2,66.67,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,100,2,15,POC,2,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,11,57.89,19,15,POC,13,68.42,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,16,69.57,23,15,POC,21,91.3,RTH_OPEN,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,42.86,14,15,POC,10,71.43,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,30,10,15,POC,7,70,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,15,POC,3,75,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,60,10,15,POC,8,80,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,50,4,15,POC,3,75,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,66.67,6,15,POC,5,83.33,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,8,61.54,13,15,POC,12,92.31,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,2,50,4,15,POC,3,75,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,71.43,7,15,POC,7,100,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,10,71.43,14,15,POC,12,85.71,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,100,3,15,POC,2,66.67,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,7,70,10,15,POC,9,90,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,60,10,15,POC,6,60,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,15,POC,0,0,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,100,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,50,8,15,POC,5,62.5,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,51,57.95,88,15,POC,79,89.77,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,6,54.55,11,15,POC,10,90.91,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,1,20,5,15,POC,5,100,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,6,60,10,15,POC,8,80,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,11,68.75,16,15,POC,16,100,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,27,60,45,15,POC,39,86.67,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,7,43.75,16,15,POC,15,93.75,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,6,54.55,11,15,POC,10,90.91,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,1,20,5,15,POC,5,100,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,9,75,12,15,POC,9,75,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,1,100,1,15,POC,0,0,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,2,100,2,15,POC,2,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,6,66.67,9,15,POC,7,77.78,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,10,47.62,21,15,POC,20,95.24,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,0,0,2,15,POC,2,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,9,52.94,17,15,POC,16,94.12,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,15,65.22,23,15,POC,20,86.96,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,1,50,2,15,POC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,2,100,2,15,POC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,12,63.16,19,15,POC,16,84.21,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,10,62.5,16,15,POC,15,93.75,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,3,60,5,15,POC,4,80,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,7,70,10,15,POC,10,100,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,33,49.25,67,15,POC,55,82.09,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,2,20,10,15,POC,7,70,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,60,5,15,POC,3,60,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,0,0,2,15,POC,2,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,1,33.33,3,15,POC,2,66.67,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,11,68.75,16,15,POC,13,81.25,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,16,51.61,31,15,POC,28,90.32,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,TREATED,5,33.33,15,15,POC,10,66.67,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,2,20,10,15,POC,7,70,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,TREATED,3,60,5,15,POC,3,60,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,4,44.44,9,15,POC,7,77.78,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,1,33.33,3,15,POC,3,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,TREATED,3,50,6,15,POC,4,66.67,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,8,50,16,15,POC,13,81.25,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,0,0,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,1,100,1,15,POC,0,0,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,TREATED,7,53.85,13,15,POC,12,92.31,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,10,55.56,18,15,POC,17,94.44,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,1,100,RTH_AFTERNOON,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,0,0,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,4,100,4,15,POC,3,75,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,TREATED,6,50,12,15,POC,12,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,6,66.67,9,15,POC,8,88.89,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,1,100,1,15,POC,1,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,TREATED,5,62.5,8,15,POC,7,87.5,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,44,54.32,81,30,NONPOC,72,88.89,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,41.67,12,30,NONPOC,10,83.33,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,42.86,7,30,NONPOC,5,71.43,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,62.5,8,30,NONPOC,8,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,50,16,30,NONPOC,15,93.75,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C01_NEUTRAL,23,60.53,38,30,NONPOC,34,89.47,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,8,42.11,19,30,NONPOC,15,78.95,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,5,41.67,12,30,NONPOC,10,83.33,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,42.86,7,30,NONPOC,5,71.43,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,33.33,3,30,NONPOC,3,100,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C01_NEUTRAL,0,0,2,30,NONPOC,2,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,19,59.38,32,30,NONPOC,30,93.75,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,50,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,60,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C01_NEUTRAL,14,60.87,23,30,NONPOC,21,91.3,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,13,68.42,19,30,NONPOC,17,89.47,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,50,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,75,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C01_NEUTRAL,9,69.23,13,30,NONPOC,11,84.62,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,3,37.5,8,30,NONPOC,7,87.5,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_ABOVE,C01_NEUTRAL,2,28.57,7,30,NONPOC,6,85.71,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,32,43.84,73,30,NONPOC,63,86.3,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,4,57.14,7,30,NONPOC,6,85.71,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,2,28.57,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,1,25,4,30,NONPOC,3,75,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,8,47.06,17,30,NONPOC,14,82.35,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C01_NEUTRAL,17,44.74,38,30,NONPOC,36,94.74,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,6,42.86,14,30,NONPOC,10,71.43,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,4,57.14,7,30,NONPOC,6,85.71,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C01_NEUTRAL,2,28.57,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,6,46.15,13,30,NONPOC,13,100,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C01_NEUTRAL,6,46.15,13,30,NONPOC,13,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,8,44.44,18,30,NONPOC,16,88.89,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,1,20,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C01_NEUTRAL,7,53.85,13,30,NONPOC,11,84.62,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,6,35.29,17,30,NONPOC,16,94.12,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,2,50,4,30,NONPOC,3,75,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C01_NEUTRAL,4,33.33,12,30,NONPOC,12,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,6,54.55,11,30,NONPOC,8,72.73,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,1,33.33,3,30,NONPOC,2,66.67,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C01_NEUTRAL,5,62.5,8,30,NONPOC,6,75,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,44,55.7,79,30,NONPOC,67,84.81,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,22.22,9,30,NONPOC,9,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,57.14,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,100,6,30,NONPOC,5,83.33,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,9,52.94,17,30,NONPOC,13,76.47,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,23,57.5,40,30,NONPOC,36,90,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,6,37.5,16,30,NONPOC,13,81.25,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,22.22,9,30,NONPOC,9,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,57.14,7,30,NONPOC,4,57.14,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,57.14,7,30,NONPOC,5,71.43,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,30,NONPOC,1,50,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,100,1,30,NONPOC,0,0,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,1,25,4,30,NONPOC,4,100,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,16,51.61,31,30,NONPOC,28,90.32,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,40,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,12,50,24,30,NONPOC,21,87.5,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,14,82.35,17,30,NONPOC,16,94.12,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,100,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,2,66.67,3,30,NONPOC,3,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,10,83.33,12,30,NONPOC,11,91.67,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,50,8,30,NONPOC,5,62.5,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,C02_ACTIVITY_MATCHED,4,50,8,30,NONPOC,5,62.5,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,24,40.68,59,30,NONPOC,53,89.83,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,30,NONPOC,4,100,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,37.5,8,30,NONPOC,5,62.5,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,5,30,NONPOC,5,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,55.56,9,30,NONPOC,9,100,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,13,40.62,32,30,NONPOC,29,90.62,RTH_OPEN,3atr,false
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,6,50,12,30,NONPOC,9,75,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,30,NONPOC,4,100,ETH_EVENING,3atr,true
R01,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,37.5,8,30,NONPOC,5,62.5,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,45.45,11,30,NONPOC,10,90.91,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_MORNING,3atr,true
R02,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,50,10,30,NONPOC,9,90,RTH_OPEN,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,33.33,15,30,NONPOC,13,86.67,ALL_SESSIONS,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,NONPOC,2,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,36.36,11,30,NONPOC,9,81.82,RTH_OPEN,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,5,35.71,14,30,NONPOC,14,100,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,1,50,2,30,NONPOC,2,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,4,36.36,11,30,NONPOC,11,100,RTH_OPEN,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,42.86,7,30,NONPOC,7,100,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,1,30,NONPOC,1,100,RTH_AFTERNOON,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,0,0,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R05,APPROACH_FROM_BELOW,C02_ACTIVITY_MATCHED,3,75,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,52,61.18,85,30,NONPOC,70,82.35,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,5,41.67,12,30,NONPOC,11,91.67,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,4,50,8,30,NONPOC,6,75,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,4,57.14,7,30,NONPOC,7,100,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,13,72.22,18,30,NONPOC,14,77.78,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_ABOVE,TREATED,26,65,40,30,NONPOC,32,80,RTH_OPEN,3atr,false
R01,APPROACH_FROM_ABOVE,TREATED,9,45,20,30,NONPOC,17,85,ALL_SESSIONS,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,5,41.67,12,30,NONPOC,11,91.67,ETH_EVENING,3atr,true
R01,APPROACH_FROM_ABOVE,TREATED,4,50,8,30,NONPOC,6,75,ETH_OVERNIGHT,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,2,33.33,6,30,NONPOC,3,50,ALL_SESSIONS,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,1,100,1,30,NONPOC,1,100,RTH_MIDDAY,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,1,100,1,30,NONPOC,0,0,RTH_MORNING,3atr,true
R02,APPROACH_FROM_ABOVE,TREATED,0,0,4,30,NONPOC,2,50,RTH_OPEN,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,22,66.67,33,30,NONPOC,30,90.91,ALL_SESSIONS,3atr,false
R03,APPROACH_FROM_ABOVE,TREATED,1,25,4,30,NONPOC,4,100,RTH_MIDDAY,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,5,100,5,30,NONPOC,5,100,RTH_MORNING,3atr,true
R03,APPROACH_FROM_ABOVE,TREATED,16,66.67,24,30,NONPOC,21,87.5,RTH_OPEN,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,15,83.33,18,30,NONPOC,15,83.33,ALL_SESSIONS,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,2,100,2,30,NONPOC,2,100,RTH_MIDDAY,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,3,75,4,30,NONPOC,4,100,RTH_MORNING,3atr,true
R04,APPROACH_FROM_ABOVE,TREATED,10,83.33,12,30,NONPOC,9,75,RTH_OPEN,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,4,50,8,30,NONPOC,5,62.5,ALL_SESSIONS,3atr,true
R05,APPROACH_FROM_ABOVE,TREATED,4,50,8,30,NONPOC,5,62.5,RTH_MORNING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,33,44,75,30,NONPOC,63,84,ALL_SESSIONS,3atr,false
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,2,40,5,30,NONPOC,4,80,ETH_EVENING,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,3,33.33,9,30,NONPOC,7,77.78,ETH_OVERNIGHT,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,2,33.33,6,30,NONPOC,4,66.67,RTH_MIDDAY,3atr,true
ALL_ANCHORS,APPROACH_FROM_BELOW,TREATED,8,53.33,15,30,NONPOC,13,86.67,RTH_MORNING,3atr,true
